context,decision,predicted_decision
"## Context

In order to create any workloads in K8s, an image has to exist on the node or be pulled in from an OCI Distribution server (docker registry). Local K8s distros such as KIND, K3D, K3S, Microk8s have CLI support for injecting or pushing images into the CRIs of cluster nodes. No standard or tool exists to do this generically in K8s as the CRI sits outside the problem of K8s beyond just communicating with it. For Zarf to push images into a K8s cluster that does not have a CLI option to inject the image, we have to establish some mechanism to create a temporary registry, use an existing one, or inject the image in the cluster. Zarf must also support unknown environments with no other dependencies; we cannot assume a registry exists. Typically when K8s pulls images from a remote registry, it sends the request to the CRI that then does the pull outside of the K8s context. The CRI runs at the host level on a per-node basis, so to access a private registry, the TLS trust needs to be modified on any host/node that would attempt to pull the image. The two primary ways to do this are modifying the node's root certificate authorities or the CRIs configuration if it has an option for TLS root CA. Lastly, as this is per node, all nodes in the cluster would need to be modified or some affinity/taint to force the pod to use a single node during bootstrapping.","## Decision 
Zarf will deploy a temporary, internal image registry as part of the `zarf init` command. This registry will be deployed into the cluster and exposed via a ClusterIP service, accessible only within the cluster network.

All images provided in Zarf packages will be pushed to this registry during package deployment. To ensure nodes can authenticate and trust this registry:
- The registry will use TLS with certificates signed by a private CA bundle generated at `zarf init` time.
- The CA bundle will be automatically distributed to each node’s host-level certificate store or CRI trust configuration using privileged init containers during initialization.
- Node affinity or taints are not required, as all nodes will be configured to trust the registry.

This approach ensures compatibility across all Kubernetes environments — including air-gapped, restricted, or unknown clusters — without relying on external registries or pre-existing infrastructure. After initialization, Zarf-managed workloads pull images normally via K8s, with the CRI retrieving them from the trusted internal registry.

The temporary registry remains active for the lifetime of the Zarf environment and is removed only upon `zarf destroy`. This provides a consistent, dependency-free mechanism for image distribution that aligns with Zarf’s goal of zero external dependencies in isolated environments.","## Decision

Because we cannot require third-party dependencies, the requirement from some cloud-managed or distro-managed registry is not an option as not every K8s cluster will have that available.  Running an in-memory registry while zarf is performing `zarf init` was initially explored to resolve the external dependency issue.  However, this solution proved too complex when dealing with network traversal (especially behind NATs), firewall, and NACL rulesets.  Additionally, because of the complexities around TLS trust, the in-memory registry was not a viable solution.

After iterating on several solutions, including `kubectl cp`, `kubectl exec`, a busybox configmap injection that brought in netcat to stream files, and a few variations on those ideas, we found using only configmaps to be the most predictable method for injection. The challenge with this mode is that the ETCD limit is 1 MB total, with binary data base64-encoded leaving roughly 670 KBs of data per configmap, far too small to bring the registry tarball in a single configmap. So instead, we used a combination of a custom Rust binary compiled with MUSL to perform file concatenation, untarring, and verification of a set of split tarball chunks across a variable number of configmaps. We found that chunking by less than the near-maximum configmap size was more performant on some resource-constrained control planes. The details of this solution and a drawing are located in the main README of this repo."
"## Context

SBOM are required for software running on government hardware per EO14028.","## Decision  
We will generate and maintain a Software Bill of Materials (SBOM) for all Arachne-based applications and core modules to comply with Executive Order 14028, which mandates SBOM availability for software deployed on government systems.

The SBOM will be produced as part of the standard build pipeline using automated tooling that analyzes dependencies at both the language level (e.g., Maven/Leiningen/Clojars artifacts) and the operating system/library level (if applicable). We will use SPDX or CycloneDX formats—both recognized under NIST guidelines—for interoperability and toolchain support.

Key aspects of this decision:

1. **Automation**: SBOM generation will be integrated into the CI/CD workflow. No manual curation is required, reducing drift and human error.
2. **Immutability & Traceability**: Each SBOM will be tied to a specific build or release artifact, enabling traceability across deployments.
3. **Transparency**: The SBOM will be publicly available alongside release artifacts, supporting transparency and auditability.
4. **Modularity Alignment**: Given Arachne’s modular architecture, each module may produce its own SBOM, but a complete, aggregated SBOM will be generated for any full application assembly.
5. **Tooling Choice**: We will use tools such as Syft (from Chainguard) or Eclipse CycloneDX Maven/Gradle plugins depending on the packaging ecosystem, ensuring compatibility with Clojure’s JVM-based stack.

An ADR will be created to document the chosen toolchain and integration approach, and future changes to SBOM format, scope, or tooling will follow the standard ADR process.","## Decision

Using Witness' Syft attestor functionality allows Zarf to continue to get more refined SBOM capabilities as Witness' capabilities expand over time. Syft is capable of finding installed packages and some binaries for statically compiled dependencies over each image within a Zarf package. This allows for SBOMs for each image to be generated and packaged along with the Zarf package.  Abilities to export the SBOM to SDPX and CycloneDX formatted documents as well as a browse-able web page are in works."
"## Context

Currently Zarf leverages [Helm Post Rendering](https://helm.sh/docs/topics/advanced/#post-rendering) to mutate image paths and secrets for K8s to use the internal [Zarf Registry](../packages/zarf-registry/). This works well for simple K8s deployments where Zarf is performing the actual manifest apply but fails when using a secondary gitops tools suchs as [Flux](https://github.com/fluxcd/flux2), [ArgoCD](https://argo-cd.readthedocs.io/en/stable/), etc. At that point, Zarf is unable to provide mutation and it is dependent on the package author to do the mutations themselves using rudimentary templating. Further, this issue also exists when for CRDs that references the [git server](../packages/gitea/). A `zarf prepare` command was added previously to make this less painful, but it still requires additional burden on package authors to do something we are able to prescribe in code.","## Decision
We will implement a Zarf-native manifest transformer pipeline that operates independently of Helm’s Post Rendering, enabling reliable image, secret, and Git path mutations regardless of the deployment method (e.g., direct apply, Flux, ArgoCD, etc.).

This pipeline will:
1. Intercept and transform Kubernetes manifests at deploy time—before they are handed off to any apply mechanism or gitops tool.
2. Be driven by declarative transformation rules defined in the Zarf package configuration, such as:
   - Image rewrite rules mapping public images to internal registry paths using the Zarf Registry.
   - Secret injection or reference updates based on Zarf-provided credentials or generated values.
   - Git repository URL rewrites to point to the internal Gitea instance when applicable.
3. Operate on raw YAML manifests (either embedded in charts or provided as raw files), parsing them into structured data, applying transformations, and serializing them back.
4. Support both built-in transformation types (e.g. image path rewrite) and optional user-defined transformers via external executables (for advanced use cases).
5. Integrate with the existing `zarf prepare` functionality but supersede it as the primary mutation mechanism, reducing author burden and increasing consistency.

By decoupling transformation logic from the deployment toolchain and centralizing it within Zarf, we ensure consistent, predictable behavior across all deployment patterns—including gitops workflows—while minimizing the responsibility placed on package authors. The result is a more seamless, reliable experience when deploying air-gapped or isolated environments.","## Decision

A [mutating webhook](https://kubernetes.io/docs/reference/access-authn-authz/extensible-admission-controllers/) is standard practice in K8s and there [are a lot of them](https://kubernetes.io/docs/reference/access-authn-authz/admission-controllers/#what-does-each-admission-controller-do). Using the normal Zarf component structure and deployment strategy we can leverage a mutating webhook to perform automatic imagePullSecret binding and image path updates as well as add additional as-needed mutations such as updating the [GitRepository](https://fluxcd.io/docs/components/source/gitrepositories/) CRD with the appropriate secret and custom URL for the git server if someone is using Flux."
"## Context

In ADR 3, the decision was made to create a rust binary (`stage1`) that would re-assemble a `registry:2` image and a go registry binary (`stage2`) from a series of configmaps. While this solution works, it is overkill for the operations that `stage2` performs. The `stage2` binary is only responsible for 1. starting a docker registry in `rw` mode, 2. pushing the `registry:2` crane tarball into said registry, 3. starting the docker registry in `r` mode. This `registry:2` image is then immediately consumed by the `zarf-registry` package, creating a true in-cluster docker registry. The injector pod is then destroyed. The overhead this operation creates:

- having to keep track of another binary (making the total number 3 for the zarf ecosystem)
- nearly doubling the amount of configmaps loaded into the cluster (makes init slower)
- having to compile the binary for each platform (adds to the build time + ci)
- using a full-featured docker registry to host a single image (wasteful)","## Decision  
We will replace the `stage2` Go binary with a lightweight, purpose-built Rust binary that directly implements the minimal functionality required to serve the `registry:2` image in read-write and read-only modes during initialization.

The new binary, to be called `zarf-regserve`, will:

1. Accept a path to the unpacked `registry:2` image content (from the crane tarball).
2. Support two operational modes:
   - **Write mode**: Start an HTTP server that accepts a single image push (the `registry:2` image) and stores it on disk.
   - **Read mode**: Serve the pushed image via the Docker Registry HTTP API (v2) for consumption by the `zarf-registry` package.
3. Implement only the necessary subset of the Docker Registry API (e.g., `GET /v2/`, `GET /v2/<name>/manifests/<tag>`, `GET /v2/<name>/blobs/<digest>`), rejecting all other endpoints.
4. Be compiled for all supported platforms as part of the Zarf build process, but with significantly smaller footprint and faster compile time than the full Go registry.

Rationale:
- Eliminates the complexity and overhead of embedding and managing a full Docker registry binary.
- Reduces the number of binaries in the Zarf ecosystem from three back toward two (effectively consolidating `stage2` into a more efficient replacement).
- Decreases the number of ConfigMaps needed, improving `zarf init` performance.
- Avoids cross-platform compilation burden of the Go binary, as Rust compilation is already well-integrated and optimized in the current pipeline.
- Aligns with the principle of doing one thing well—this binary exists solely to bootstrap the in-cluster registry.

Migration Plan:
- The `stage1` binary will continue to unpack configmaps and prepare the filesystem.
- `stage1` will invoke `zarf-regserve` in write mode, push the image, then restart it in read mode.
- Once `zarf-registry` successfully pulls the image, the injector pod terminates as before.
- A new ADR will be created if future use cases require expanding this service beyond init-time bootstrapping.

This change improves maintainability, reduces technical debt, and streamlines the Zarf initialization sequence without sacrificing reliability.","## Decision

The rust binary is already being injected via configmap and unpacking the tarball. There is little need to bring everything but the kitchen sink to just serve a single image. Therefore the decision is to use the rust binary to perform the entire injection process. This required a few changes to the rust binary:

- not only re-assemble + unpack the tarball, but also unpack the `registry:2` image (stored as a [crane tarball format](https://github.com/google/go-containerregistry/tree/main/pkg/v1/tarball))
- transform the `registry:2` crane manifest to a docker v2 manifest
- spin up an HTTP server compliant with the v2 docker registry API to serve the `registry:2` image"
"## Context

There are sections of the code that are not easily able to be tested by our end-to-end testing and now that Zarf is moving into being a library for other products there will be more scrutiny around our defined interfaces.  This ADR explores ways that we could adjust our testing strategy to address these concerns.

Potential considerations:

1. Introduce Unit-Testing Zarf-wide
    Pros:
        - More of the codebase is covered with tests and will force us to take more consideration when updating it
    Cons:
        - As the codebase evolves the efficacy of these tests is likely to go down, especially if they are written to the code rather than the interface

2. Introduce Unit Testing in a defined and limited capacity within Zarf
    Pros:
        - A decent amount of the codebase will be tested (specifically we can target those areas difficult to e2e test)
        - We can be picky about what/where we unit test so that the maintenance burden of the tests is not too high
    Cons:
        - We will need to be vigilant when PRs come through with Unit Tests that these are correct applications of them

3. Introduce Integration Testing or partial End-to-End testing
    Pros:
        - This is closer to how we already test within Zarf
    Cons:
        - These can be relatively complex to orchestrate and maintain over time requiring complex mocks or other mechanisms to make them work","## Decision  
We will adopt **Option 2: Introduce Unit Testing in a defined and limited capacity within Zarf**, with a strong emphasis on testing *interfaces* and *boundary conditions* rather than implementation details.

This approach provides the most balanced response to our evolving needs as Zarf transitions into a library used by other products. While end-to-end (e2e) tests remain essential for validating complete workflows, they are insufficient for ensuring reliability at the interface level and for covering edge cases in logic that are difficult or expensive to trigger through e2e scenarios.

By limiting unit testing to well-defined areas—particularly those that are:
- Difficult to test via e2e (e.g., error handling, internal validation, configuration parsing),
- Exposed as public APIs or extension points for external users,
- Prone to regressions due to complexity or frequent change,

—we gain increased confidence in correctness without incurring an unsustainable maintenance burden.

Unit tests will be required when:
- A new public API or extension mechanism is introduced,
- Logic contains non-trivial branching or data transformation,
- A defect is discovered that cannot be reasonably or efficiently covered by e2e testing.

To preserve long-term efficacy:
- Unit tests must target *behavior*, not implementation. Mocking should be used sparingly and only at module boundaries.
- Tests written against private functions must justify their existence and be reviewed carefully to avoid coupling tests to transient code structures.
- The team will establish clear guidelines and patterns for unit testing in the documentation, and maintain them as part of the contribution process.

Additionally, we recognize value in eventual integration testing (Option 3), and will explore lightweight integration-style tests for key subsystems in parallel. However, this remains secondary to strengthening interface-level guarantees through disciplined, focused unit testing.

This decision supports modularity, improves transparency, and increases confidence in Zarf’s stability as a library—all while respecting practical constraints around test maintainability and developer velocity.","## Decision

It was decided to introduce a limited set of unit tests to the Zarf codebase (2) because this will enable us the most flexibility and control over how we test while also allowing us to specifically target specific units without a ton of overhead.  Specifically we will ask the following before implementing a Unit Test:

1. Is what I want to test a true unit (i.e. a single function or file)?
2. Does what I want to test have a clearly defined interface (i.e. a public specification)?
3. Is this code inside of the `src/pkg` folder or should it be?"
"## Context

Images are not the only way that dependencies can be brought in via a Zarf package (our own init package has two components that are not images yet could have vulnerabilities within them, k3s and the injector).  We should SBOM these in addition to images so that we are providing a more complete picture to our users.

Potential considerations:

1. Run Syft against the entire zarf temp build directory
    Pros:
        - This would provide the most information for what _might_ be in a Zarf package
    Cons:
        - If git repos are brought in you could catch many index files that are actually not in the package but are dependencies of the repos leading to confusion

2. Run Syft against files and dataInjections
    Pros:
        - We know these files are actually inside of the package and won't just be noise
        - This is the most common two ways for people to include additional artifacts in packages (we use files in our own init package)
    Cons:
        - This is only a subset of what Zarf provides and someone could commit an artifact to a git repo for example

3. Allow user flexibility in what gets SBOMed
    Pros:
        - This provides the user the most flexibility
    Cons:
        - This could be complex to get right on implementation and if it were optional may be a forgotten feature by most users","## Decision  
We will adopt **Option 2**: Run Syft against `files` and `dataInjections` within Zarf packages to generate SBOMs.

This approach strikes the right balance between completeness, accuracy, and usability. By focusing on `files` and `dataInjections`, we ensure that:
- Only artifacts *definitively included* in the package are analyzed, avoiding false positives from transient or intermediate build artifacts (e.g., git index files).
- We cover the most common and intended methods users employ to include non-image dependencies, including those used in our own init package (e.g., k3s binaries, injector scripts).

While this does not capture every possible dependency (e.g., files embedded in a git repo pulled at deploy time), it provides a reliable, reproducible, and meaningful SBOM for the core set of non-image assets that are explicitly declared and packaged.

We acknowledge that Option 1 could produce more comprehensive results but risks introducing noise and inaccuracies that reduce trust in the SBOM. Option 3, while flexible, would add significant complexity and cognitive load, potentially leading to inconsistent usage and reduced adoption.

Going forward, we will:
- Document clearly what is included in the SBOM and why.
- Monitor community feedback and usage patterns to evaluate future expansion (e.g., opt-in scanning of git repos or other sources).
- Ensure generated SBOMs are surfaced prominently during `zarf package create` and `zarf inspect`.

This decision aligns with our goal of providing transparent, actionable security information without overwhelming users with ambiguous or misleading data.","## Decision

It was decided that we would SBOM the files and dataInjections inclusions by component (2) and include them into our SBOM viewer that way.  This will allow us to characterize what SBOMing in Zarf may look like going forward without introducing something that is just optional or that might make too much noise at first blush."
"## Context

Zarf was rooted in the idea of declarative K8s deployments for disconnected environments. Many of the design decisions made in Zarf are based on this idea. However, in certain connected environments, Zarf can still be leveraged as a way to define declarative deployments and upgrades without the constraints of disconnected environments. To that end, providing a declarative way to deploy Zarf packages without the need for a Zarf init package would be useful in such environments.","## Decision  
We will introduce a new `zarf init-less` deployment mode that allows users to deploy Zarf packages in connected environments without requiring a prior `zarf init` step or an initialization package.

This mode will:
- Enable the direct application of Zarf packages that declare all necessary infrastructure components, package dependencies, and configuration inline.
- Rely on real-time access to upstream registries, repositories, and services (e.g., container images, Git repos, Helm charts) since airgap constraints are lifted.
- Validate required resources at deploy time rather than bundling them during package creation.
- Support the full Zarf declarative specification (e.g., components, manifests, images, hooks) but skip the staging and seeding steps traditionally handled by `zarf init`.
- Be explicitly opt-in via a flag (`--init-less`) or configuration field in the `zarf.yaml` to ensure users are aware of connectivity requirements.

This decision preserves Zarf’s core value—declarative, reproducible deployments—while increasing flexibility for connected use cases. It reduces operational overhead in online environments without compromising the integrity of disconnected workflows, which remain the default and primary supported model.  

A future ADR may explore further divergence between connected and disconnected feature sets, but this change ensures backward compatibility and keeps the two modes cleanly separated.","## Decision

YOLO mode is an optional boolean config set in the `metadata` section of the Zarf package manifest. Setting `metadata.yolo=true` will deploy the Zarf package ""as is"" without needing the Zarf state to exist or the Zarf Agent mutating webhook. Zarf packages with YOLO mode enabled are not allowed to specify components with container images or Git repos and validation will prevent the package from being created."
"## Context

Originally, the `scripts` noun was added to components to allow us to move hard-coded init business logic out of the codebase and into the package system. At the time there was only a `before` and `after` section with simply an array entry per command. Later, `prepare` was added as a way to do something during `zarf package create`. As teams began to find new ways to use the capabilities, their limitations became more obvious.","## Decision  
We will refactor the `scripts` noun in components to support a more expressive, structured, and lifecycle-aware scripting model.

The updated `scripts` system will:

1. **Introduce distinct lifecycle phases** with well-defined semantics:
   - `prepare`: Runs during package creation (`zarf package create`). Used for asset generation, templating, or validation prior to packaging.
   - `init`: Runs once at component initialization time in the target environment. Replaces the old `before`/`after` init logic.
   - `pre-action`: Runs before each declared action (e.g., deploy, upgrade).
   - `post-action`: Runs after each declared action completes successfully.
   - `cleanup`: Runs during component teardown or rollback.

2. **Allow named script entries** instead of anonymous arrays, enabling better composition, override control, and introspection:
   ```yaml
   scripts:
     init:
       - name: setup-directories
         cmd: mkdir -p /var/lib/component
       - name: load-config
         cmd: cp config.template.yaml /etc/component.yaml
   ```

3. **Support conditional execution** via `when` clauses that evaluate environment or state conditions:
   ```yaml
   - name: migrate-database
     cmd: ./migrate.sh
     when: ""{{ .State.db_version }} < 2""
   ```

4. **Enable modular reuse** through script imports from other packages or shared libraries, promoting DRY practices across teams.

5. **Preserve immutability and declarative integrity**: Scripts must not mutate the component definition itself; side effects are limited to the execution environment.

This change supports Arachne’s goals by:
- Increasing **transparency**, as script intent and ordering are now explicit and inspectable.
- Enhancing **modularity**, allowing scripts to be composed, extended, or overridden per-component.
- Improving **configurability**, letting users adapt behavior without forking code.
- Avoiding entanglement with runtime state by keeping script definitions data-driven and external to code.

Existing `before`/`after` script blocks will be deprecated and automatically mapped to `init` for backward compatibility, with warnings emitted during package creation. New features will require updated Zarf versions and explicit opt-in via schema versioning.","## Decision

The `scripts` section of the `zarf.yaml` will be replaced with a new `actions` section. The `actions` section will be a map of action names to a list of commands to run. `actions` will contain `action sets` that map to the following lifecycle events:

- `onCreate` - Runs during `zarf package create`
- `onDeploy` - Runs during `zarf package deploy`
- `onRemove` - Runs during `zarf package remove`

In addition to adding more lifecycle events, the `actions` section will also allow for more complex actions to be defined. New configurations include, setting the cmd directory, defining custom env variables, setting the number of retries, setting the max total seconds, muting the output, and [setting a variable](../docs/3-create-a-zarf-package/7-component-actions.md#creating-dynamic-variables-from-actions) to be used in other actions or components.

Further details can be found in the `component-actions` [component actions documentation](../docs/3-create-a-zarf-package/7-component-actions.md), [package create lifecycle documentation](../docs/3-create-a-zarf-package/5-package-create-lifecycle.md), [package deploy lifecycle documentation](../docs/4-deploy-a-zarf-package/1-package-deploy-lifecycle.md), and the [example package](../examples/component-actions/README.md)."
"## Context

There has been a long-standing usability gap with Zarf when doing local development due to a lack of local image support. A solution was merged in, [#1173](https://github.com/defenseunicorns/zarf/pull/1173), and released in [v0.23.4](https://github.com/defenseunicorns/zarf/releases/tag/v0.23.4) to support this feature. Unfortunately, we didn't realize there is a [glaring issue](https://github.com/defenseunicorns/zarf/issues/1214) with the implementation that causes Zarf to crash when trying to load large images into the local docker daemon.  The docker daemon support in Crane is somewhat naive and can send a machine into an OOM condition due to how the tar stream is loaded into memory from the docker save action. Crane does have an option to avoid this issue, but at the cost of being much slower to load images from docker.

We did extensive investigation into various strategies of loading docker images from the daemon including: crane, skopeo, the docker go client and executing the docker cli directly with varying levels of success. Unfortunately, some of the methods that did work well were up to 3 times slower than the current implementation, though they avoided the OOM issue. Lastly, the docker daemon save operations directly still ended up being slower than crane and docker produced a legacy format that would cause issues with [future package schema changes](https://github.com/defenseunicorns/zarf/issues/1319) we are planning for oci imports.

|                                                    | **Docker** | **Crane** |
| -------------------------------------------------- | ---------- | --------- |
| Big Bang Core (cached)                             | 3m 1s      | 1m 58s    |
| Big Bang Core (cached + skip-sbom)                 | 1m 51s     | 56s       |
| 20 GB Single-Layer Image (local registry)          |            | 6m 14s    |
| 20 GB Single-Layer Image (local registry + cached) | 5m 2s      | 2m 10s    |","## Decision
We will revert the local image support feature implemented in [#1173](https://github.com/defenseunicorns/zarf/pull/1173) due to the critical OOM (Out of Memory) issue when handling large images via Crane's docker daemon integration. This reversion is necessary to maintain system stability and prevent crashes during normal operations.

Going forward, we will pursue a phased approach:
1. **Immediate**: Revert the change to eliminate the OOM risk. Local image support will be disabled until a robust solution is in place.
2. **Short-term**: Explore alternative implementations using `skopeo` or direct Docker CLI invocation with streaming/pipelining to avoid full in-memory buffering, accepting some performance trade-offs for reliability.
3. **Long-term**: Align with upcoming package schema changes ([#1319](https://github.com/defenseunicorns/zarf/issues/1319)) to adopt OCI-native image handling that avoids legacy formats and supports efficient, memory-safe transfers.

Performance will remain a key evaluation criterion, but not at the expense of basic system stability. Any new implementation must include memory usage testing, particularly with large (>10GB) images, before being merged.","## Decision

We had hoped to leverage docker caching and avoid crane caching more, but realized that caching was still occurring via Syft for SBOM. Additionally, the extremely-large, local-only image is actually the edge case here and we created a recommended workaround in the FAQs as well as an inline alert when a large docker image is detected. This restores behavior to what it was before the docker daemon support was added, but with the added benefit of being able to load images from the docker daemon when they are available locally."
"## Context

One primary application component that end users of Zarf are deploying is [Big Bang](https://repo1.dso.mil/big-bang/bigbang). The installation of Big Bang is complicated for several reasons:

- It requires Flux to be installed to deploy correctly due to the use of Flux CRDs.
- The [images](https://umbrella-bigbang-releases.s3-us-gov-west-1.amazonaws.com/umbrella/1.51.0/package-images.yaml) defined within Big Bang are normally a superset of the images needed for any individual deployment.
- All images that Big Bang might need takes 10s of gigabytes of storage to include in a Zarf package.
- The git repositories defined within Big Bang are normally a superset of the git repositories needed for any individual deployment.
- Injecting a `values.yaml` file into the [default deployment structure](https://repo1.dso.mil/big-bang/bigbang/-/blob/master/base/kustomization.yaml) is complicated and the discovery of which images are needed is a function of the values that are provided to the Big Bang chart","## Decision 
We will create a Big Bang-specific component generator for Zarf that dynamically analyzes the provided `values.yaml` configuration to determine the minimal set of required images and git repositories for a given Big Bang deployment.

This generator will:
1. Accept a user-provided `values.yaml` file as input
2. Parse the values to determine which Big Bang components/modules are enabled
3. Use Big Bang's internal dependency mapping to calculate the closure of required components
4. Query Big Bang's image and repository manifests to identify only the specific images and repositories needed for the enabled component set
5. Generate a tailored Zarf component that includes:
   - Flux installation (required prerequisite)
   - Only the necessary container images (dramatically reducing package size)
   - Only the necessary git repositories (reducing download overhead)
   - Properly injected values configuration at the appropriate layer in the kustomization hierarchy

The generator will be implemented as a standalone tool that outputs a Zarf component definition, allowing users to generate optimized packages without modifying core Zarf functionality. This approach maintains Zarf's general-purpose nature while providing specialized optimization for this common, complex use case.

Future consideration: This pattern could serve as a model for other complex Helm-based applications with similar superset-of-resources deployment patterns.","## Decision

Deployments of Big Bang can be managed with a new `bigbang` noun in the zarf.yaml that manages the complexity of the deployment. This capability will take the values provided to the big bang chart, template them during the package phase to identify which [Big Bang packages](https://repo1.dso.mil/big-bang/bigbang/-/blob/master/docs/packages.md) are being configured in the Zarf package. The code then includes only the git repositories and images needed for the configured packages, and does not include the git repositories and images for packages that would not be deployed.

The `bigbang` section will provide the following configurations for managing a big bang deployment:

- `version` - Identifies the particular version of Big Bang to deploy, which corresponds to git tags in the provided `repo`. See versions of Big Bang [here](https://repo1.dso.mil/big-bang/bigbang/-/releases).
- `repo` - Identifies the git repository Big Bang is hosted on. Defaults to https://repo1.dso.mil/big-bang/bigbang.git
- `valuesFiles` - list of local files that get passed to the Big Bang helm chart for deployment.
- `skipFlux` - boolean to determine if the flux installation for Big Bang should be skipped. Only set this to true if flux has been deployed in a different way already in the cluster."
"## Context

Zarf packages are currently only available if built locally or through manual file transfers. This is not a scalable way to distribute packages. We wanted to find a way to distribute and publish packages in a way that is easily consumable for the majority of users. When considering the goal of being able to share packages, security and trust are very important considerations. We wanted our publishing solution and architecture changes to keep in mind signing of packages and the ability to verify the integrity of packages.

We know we are successful when:

1. (Priority) Users can use Zarf to natively publish a Zarf package to an OCI compliant registry
2. (Secondary goal) Package creators can sign Zarf packages to enable package deployers can trust a packages supply chain security","## Decision  
We will implement native support for publishing and pulling Zarf packages to and from OCI (Open Container Initiative) compliant registries, using the OCI distribution specification as the foundation for package distribution. This enables seamless integration with existing container registry infrastructure (e.g., Docker Hub, GitHub Container Registry, Artifactory, private registries), which are widely adopted, scalable, and accessible to the majority of users.

To satisfy the priority goal, Zarf will:
- Package the Zarf-generated airgap bundle as an OCI artifact using defined media types for Zarf packages.
- Support `zarf package publish <registry-url>` and `zarf package pull <registry-url>` commands to push and retrieve packages from any OCI-compliant registry.
- Leverage standard authentication mechanisms (e.g., docker config, bearer tokens, basic auth) already supported by registries and tools like `docker` or `oras`.

To address the secondary goal around supply chain security:
- Integrate Cosign to enable cryptographic signing and verification of Zarf packages.
- Allow package creators to sign packages during or after creation using `zarf package sign`.
- Enable deployers to verify signatures before deployment via `zarf package deploy --insecure=false` (default secure mode).
- Store signatures alongside the package in the registry as OCI artifacts, associated via subject reference.

The package configuration will include optional metadata for provenance, such as:
- Builder identity
- Timestamps
- Signing key identifiers

This approach ensures:
- **Scalability**: Leverages battle-tested, globally distributed registry ecosystems.
- **Transparency**: All operations are auditable and inspectable.
- **Trust**: End-to-end integrity and authenticity verification through signing.
- **Interoperability**: Uses open standards (OCI + SigStore) rather than building a proprietary distribution layer.

Future extensions may include support for TUF (The Update Framework) and automated signing in CI environments.","## Decision

We decided that changing the structure of Zarf packages to be an OCI artifact would be the best way to distribute and publish packages as registries are already an integral part of the container ecosystem."
"## Context

Zarf currently supports git servers and container registries within the airgap to host dependencies for applications, and while this works well for most production deployments, it doesn't cater as well to airgap development where you may need artifacts and libraries for various coding languages to compile and develop software.  Zarf's support of `git` is also somewhat lacking in that it only supports flux `GitRepository` objects and does not support more generic use cases where clients try to reach out to upstream `git` hosts in a more native way.","## Decision  
We will enhance Zarf to support **generic, offline-capable mirroring of artifact repositories** (e.g., npm, PyPI, Maven, NuGet, etc.) and improve native `git` proxying capabilities to better support airgapped development workflows.

This will be achieved by:

1. **Introducing a new `zarf mirror` command suite** that allows developers to declaratively define upstream artifact sources (including git hosts, npm registries, PyPI indexes, etc.) and mirror them into the airgapped environment as part of a Zarf package.
2. **Adding a transparent proxy layer in Zarf Deployments** that intercepts outbound requests to known upstream sources (e.g., `github.com`, `registry.npmjs.org`, `repo.maven.apache.org`) and routes them either:
   - To cached/mirrored content within the airgap if available.
   - Or returns a clear error message indicating the required asset must be mirrored via Zarf packaging.
3. **Extending Zarf’s Git support beyond Flux GitRepositories** to allow arbitrary `git clone`, `fetch`, and `push` operations through a proxied or sidecar-mirrored mechanism, preserving standard git tooling and SSH/HTTPS workflows.
4. **Allowing packages to bundle artifacts from multiple ecosystem package managers**, storing them in an indexed, metadata-preserving format that enables accurate reproduction of dependency resolution during build processes in the airgap.
5. **Documenting and providing templates** for common development stacks (e.g., Node.js + npm, Python + pip, Java + Maven) showing how to pre-seed dependencies using Zarf for seamless airgapped development.

This decision ensures that Zarf evolves from a deployment-focused tool into a full lifecycle enabler for secure, airgapped software development—without sacrificing usability or forcing non-standard workflows on developers.","## Decision

Since we already had an artifact registry available to us in Gitea, it was decided to utilize that as the default provider for this functionality in addition to matching the external support for `git` and `registry` servers with a new `artifact` server specification on `init`.  From here, to access the configured server we had two main options:

1. Transform any artifact references statically (i.e. swap upstream URLs in build scripts before bringing them into the environment)
2. Transform any artifact references dynamically (i.e. swap upstream URLs in an active proxy that any build scripts could pickup through DNS)

It was decided to go with #2 since this would allow us to support a wider array of build technologies (including those that wrap existing commands like Buck/Bazel/Make) as well as support builds that may be coming from resources not brought in by Zarf.  This allows for more flexibility in how Zarf could transform URLs while allowing these commands to run as they would on the internet side without any modification."
