context,decision,predicted_decision
"## Context

There are sections of the code that are not easily able to be tested by our end-to-end testing and now that Zarf is moving into being a library for other products there will be more scrutiny around our defined interfaces.  This ADR explores ways that we could adjust our testing strategy to address these concerns.

Potential considerations:

1. Introduce Unit-Testing Zarf-wide
    Pros:
        - More of the codebase is covered with tests and will force us to take more consideration when updating it
    Cons:
        - As the codebase evolves the efficacy of these tests is likely to go down, especially if they are written to the code rather than the interface

2. Introduce Unit Testing in a defined and limited capacity within Zarf
    Pros:
        - A decent amount of the codebase will be tested (specifically we can target those areas difficult to e2e test)
        - We can be picky about what/where we unit test so that the maintenance burden of the tests is not too high
    Cons:
        - We will need to be vigilant when PRs come through with Unit Tests that these are correct applications of them

3. Introduce Integration Testing or partial End-to-End testing
    Pros:
        - This is closer to how we already test within Zarf
    Cons:
        - These can be relatively complex to orchestrate and maintain over time requiring complex mocks or other mechanisms to make them work","## Decision

We will adopt a targeted unit testing strategy within Zarf focused on areas that are difficult to cover with end-to-end tests. This approach balances the need to improve test coverage and interface scrutiny, while keeping the maintenance burden manageable.

Specifically, we will:

- Introduce unit tests selectively for key modules and interfaces that are hard to test via end-to-end or integration tests.
- Enforce code review processes to ensure unit tests are appropriate, correctly scoped, and maintainable.
- Continue to leverage existing end-to-end and integration tests for broader workflow validation.
- Periodically review and adjust the scope of unit tests based on evolving code complexity and test efficacy.

This decision provides a pragmatic middle ground that enhances confidence in Zarf’s interfaces as it transitions to a library consumption model without overwhelming the team with excessive test maintenance.","## Decision

It was decided to introduce a limited set of unit tests to the Zarf codebase (2) because this will enable us the most flexibility and control over how we test while also allowing us to specifically target specific units without a ton of overhead.  Specifically we will ask the following before implementing a Unit Test:

1. Is what I want to test a true unit (i.e. a single function or file)?
2. Does what I want to test have a clearly defined interface (i.e. a public specification)?
3. Is this code inside of the `src/pkg` folder or should it be?"
"## Context

Images are not the only way that dependencies can be brought in via a Zarf package (our own init package has two components that are not images yet could have vulnerabilities within them, k3s and the injector).  We should SBOM these in addition to images so that we are providing a more complete picture to our users.

Potential considerations:

1. Run Syft against the entire zarf temp build directory
    Pros:
        - This would provide the most information for what _might_ be in a Zarf package
    Cons:
        - If git repos are brought in you could catch many index files that are actually not in the package but are dependencies of the repos leading to confusion

2. Run Syft against files and dataInjections
    Pros:
        - We know these files are actually inside of the package and won't just be noise
        - This is the most common two ways for people to include additional artifacts in packages (we use files in our own init package)
    Cons:
        - This is only a subset of what Zarf provides and someone could commit an artifact to a git repo for example

3. Allow user flexibility in what gets SBOMed
    Pros:
        - This provides the user the most flexibility
    Cons:
        - This could be complex to get right on implementation and if it were optional may be a forgotten feature by most users","## Decision

We will run Syft against the files and data injections included explicitly within the Zarf package (option 2). This approach balances completeness and accuracy by focusing on artifacts we know are definitely packaged, avoiding noise from indirect dependencies like git repo contents. While it does not cover every possible source of dependencies, it provides meaningful SBOM coverage for the most common use cases, including our own init package components. 

Additionally, to address edge cases and advanced needs, we will design the system to be extensible, allowing the option to run SBOM generation on broader scopes (such as the entire build directory) as an advanced feature or future enhancement, rather than default behavior. This keeps the default user experience straightforward while leaving room for flexibility and customization.","## Decision

It was decided that we would SBOM the files and dataInjections inclusions by component (2) and include them into our SBOM viewer that way.  This will allow us to characterize what SBOMing in Zarf may look like going forward without introducing something that is just optional or that might make too much noise at first blush."
"## Context

Zarf was rooted in the idea of declarative K8s deployments for disconnected environments. Many of the design decisions made in Zarf are based on this idea. However, in certain connected environments, Zarf can still be leveraged as a way to define declarative deployments and upgrades without the constraints of disconnected environments. To that end, providing a declarative way to deploy Zarf packages without the need for a Zarf init package would be useful in such environments.","## Decision

We will introduce support for declarative Zarf package deployments that do not require an initial Zarf init package in connected environments. This enhancement will allow users in connected environments to leverage Zarf’s declarative deployment and upgrade capabilities more seamlessly, without the overhead or prerequisite of deploying an init package. The system will detect the environment connectivity and enable this mode accordingly, ensuring backward compatibility and maintaining the current workflows for disconnected use cases. This decision aligns with extending Zarf’s flexibility while preserving its core design principles focused on declarative Kubernetes deployments.","## Decision

YOLO mode is an optional boolean config set in the `metadata` section of the Zarf package manifest. Setting `metadata.yolo=true` will deploy the Zarf package ""as is"" without needing the Zarf state to exist or the Zarf Agent mutating webhook. Zarf packages with YOLO mode enabled are not allowed to specify components with container images or Git repos and validation will prevent the package from being created."
"## Context

Originally, the `scripts` noun was added to components to allow us to move hard-coded init business logic out of the codebase and into the package system. At the time there was only a `before` and `after` section with simply an array entry per command. Later, `prepare` was added as a way to do something during `zarf package create`. As teams began to find new ways to use the capabilities, their limitations became more obvious.","## Decision

To address the limitations of the original `scripts` implementation, we will refactor the `scripts` noun to support a more flexible and expressive structure. This will include:

- Expanding script phases beyond just `before`, `prepare`, and `after` to allow for additional lifecycle hooks as needed.
- Allowing script entries to be more than simple array strings; for example, supporting objects that can specify execution conditions, environment variables, or execution order.
- Providing documentation and examples to guide teams on how to leverage these new capabilities effectively.
- Ensuring backward compatibility by supporting the original array-based scripts alongside the new format during a transition period.

This approach will enable teams to encapsulate complex initialization and preparation logic within packages while maintaining clarity, flexibility, and maintainability.","## Decision

The `scripts` section of the `zarf.yaml` will be replaced with a new `actions` section. The `actions` section will be a map of action names to a list of commands to run. `actions` will contain `action sets` that map to the following lifecycle events:

- `onCreate` - Runs during `zarf package create`
- `onDeploy` - Runs during `zarf package deploy`
- `onRemove` - Runs during `zarf package remove`

In addition to adding more lifecycle events, the `actions` section will also allow for more complex actions to be defined. New configurations include, setting the cmd directory, defining custom env variables, setting the number of retries, setting the max total seconds, muting the output, and [setting a variable](../docs/3-create-a-zarf-package/7-component-actions.md#creating-dynamic-variables-from-actions) to be used in other actions or components.

Further details can be found in the `component-actions` [component actions documentation](../docs/3-create-a-zarf-package/7-component-actions.md), [package create lifecycle documentation](../docs/3-create-a-zarf-package/5-package-create-lifecycle.md), [package deploy lifecycle documentation](../docs/4-deploy-a-zarf-package/1-package-deploy-lifecycle.md), and the [example package](../examples/component-actions/README.md)."
"## Context

There has been a long-standing usability gap with Zarf when doing local development due to a lack of local image support. A solution was merged in, [#1173](https://github.com/defenseunicorns/zarf/pull/1173), and released in [v0.23.4](https://github.com/defenseunicorns/zarf/releases/tag/v0.23.4) to support this feature. Unfortunately, we didn't realize there is a [glaring issue](https://github.com/defenseunicorns/zarf/issues/1214) with the implementation that causes Zarf to crash when trying to load large images into the local docker daemon.  The docker daemon support in Crane is somewhat naive and can send a machine into an OOM condition due to how the tar stream is loaded into memory from the docker save action. Crane does have an option to avoid this issue, but at the cost of being much slower to load images from docker.

We did extensive investigation into various strategies of loading docker images from the daemon including: crane, skopeo, the docker go client and executing the docker cli directly with varying levels of success. Unfortunately, some of the methods that did work well were up to 3 times slower than the current implementation, though they avoided the OOM issue. Lastly, the docker daemon save operations directly still ended up being slower than crane and docker produced a legacy format that would cause issues with [future package schema changes](https://github.com/defenseunicorns/zarf/issues/1319) we are planning for oci imports.

|                                                    | **Docker** | **Crane** |
| -------------------------------------------------- | ---------- | --------- |
| Big Bang Core (cached)                             | 3m 1s      | 1m 58s    |
| Big Bang Core (cached + skip-sbom)                 | 1m 51s     | 56s       |
| 20 GB Single-Layer Image (local registry)          |            | 6m 14s    |
| 20 GB Single-Layer Image (local registry + cached) | 5m 2s      | 2m 10s    |","## Decision

To address the local image loading issue without causing OOM crashes, we will adopt a hybrid approach for local Docker image loading in Zarf:

1. **Default to Crane with OOM-safe mode enabled:**  
   Use Crane’s option that avoids loading the entire tar stream into memory at once, preventing OOM crashes. Although this mode is slower, it ensures stability when loading large images.

2. **Introduce an explicit user-configurable flag to toggle performance vs stability:**  
   Allow advanced users to disable the OOM-safe mode in Crane to gain better performance at the risk of potential memory exhaustion, useful for smaller images or systems with ample memory.

3. **Plan to refactor image import logic for future OCI schema compatibility:**  
   Avoid using legacy Docker save/load formats that conflict with planned OCI import features. Invest in updating the image loading mechanism to support OCI standards natively.

4. **Document the trade-offs thoroughly:**  
   Clearly communicate the performance and memory usage implications of each approach, so users can make informed decisions during local development.

This decision balances stability and usability, resolves the crashing issue for large images, and positions Zarf for future OCI schema enhancements.","## Decision

We had hoped to leverage docker caching and avoid crane caching more, but realized that caching was still occurring via Syft for SBOM. Additionally, the extremely-large, local-only image is actually the edge case here and we created a recommended workaround in the FAQs as well as an inline alert when a large docker image is detected. This restores behavior to what it was before the docker daemon support was added, but with the added benefit of being able to load images from the docker daemon when they are available locally."
"## Context

One primary application component that end users of Zarf are deploying is [Big Bang](https://repo1.dso.mil/big-bang/bigbang). The installation of Big Bang is complicated for several reasons:

- It requires Flux to be installed to deploy correctly due to the use of Flux CRDs.
- The [images](https://umbrella-bigbang-releases.s3-us-gov-west-1.amazonaws.com/umbrella/1.51.0/package-images.yaml) defined within Big Bang are normally a superset of the images needed for any individual deployment.
- All images that Big Bang might need takes 10s of gigabytes of storage to include in a Zarf package.
- The git repositories defined within Big Bang are normally a superset of the git repositories needed for any individual deployment.
- Injecting a `values.yaml` file into the [default deployment structure](https://repo1.dso.mil/big-bang/bigbang/-/blob/master/base/kustomization.yaml) is complicated and the discovery of which images are needed is a function of the values that are provided to the Big Bang chart","## Decision

To effectively manage the complexity and resource demands of deploying Big Bang within Zarf, we will implement a dynamic, values-driven packaging approach as follows:

1. **Dependency Management:** Bundle Flux installation as a prerequisite or integrate an automated installation step within the Zarf Big Bang deployment process to ensure Flux CRDs are present prior to Big Bang deployment.

2. **Selective Image Inclusion:** Instead of packaging the entire superset of Big Bang images, parse the user-provided `values.yaml` to determine exactly which components and consequently which images are needed. Use this information to curate a minimal image set for inclusion, drastically reducing storage requirements.

3. **Selective Git Repository Inclusion:** Similarly, determine which git repositories are necessary based on the deployment values and include only those repositories within the package.

4. **Values Injection Automation:** Develop tooling or scripts within Zarf to automate the injection of the user’s `values.yaml` into the Big Bang deployment structure (kustomization.yaml and related manifests). This automation will handle the complexity of overlaying values and discovering dependent resources.

5. **User Guidance and Templates:** Provide clear guidance and templates for users to define their `values.yaml`, helping them specify only what is needed for their deployment, thereby optimizing package size and installation complexity.

By adopting this approach, the Big Bang deployments through Zarf will be more storage efficient, flexible, and manageable without overwhelming users with manual complexity or excessive resource requirements.","## Decision

Deployments of Big Bang can be managed with a new `bigbang` noun in the zarf.yaml that manages the complexity of the deployment. This capability will take the values provided to the big bang chart, template them during the package phase to identify which [Big Bang packages](https://repo1.dso.mil/big-bang/bigbang/-/blob/master/docs/packages.md) are being configured in the Zarf package. The code then includes only the git repositories and images needed for the configured packages, and does not include the git repositories and images for packages that would not be deployed.

The `bigbang` section will provide the following configurations for managing a big bang deployment:

- `version` - Identifies the particular version of Big Bang to deploy, which corresponds to git tags in the provided `repo`. See versions of Big Bang [here](https://repo1.dso.mil/big-bang/bigbang/-/releases).
- `repo` - Identifies the git repository Big Bang is hosted on. Defaults to https://repo1.dso.mil/big-bang/bigbang.git
- `valuesFiles` - list of local files that get passed to the Big Bang helm chart for deployment.
- `skipFlux` - boolean to determine if the flux installation for Big Bang should be skipped. Only set this to true if flux has been deployed in a different way already in the cluster."
"## Context

Zarf packages are currently only available if built locally or through manual file transfers. This is not a scalable way to distribute packages. We wanted to find a way to distribute and publish packages in a way that is easily consumable for the majority of users. When considering the goal of being able to share packages, security and trust are very important considerations. We wanted our publishing solution and architecture changes to keep in mind signing of packages and the ability to verify the integrity of packages.

We know we are successful when:

1. (Priority) Users can use Zarf to natively publish a Zarf package to an OCI compliant registry
2. (Secondary goal) Package creators can sign Zarf packages to enable package deployers can trust a packages supply chain security","## Decision

We will adopt OCI (Open Container Initiative) compliant registries as the primary distribution mechanism for Zarf packages. This approach leverages widely adopted container registry infrastructure to publish, version, and distribute packages seamlessly.

To address security and trust, we will integrate package signing into the Zarf packaging and publishing workflow. Package creators will sign their Zarf packages cryptographically before publishing to the OCI registry. On the consuming side, Zarf will verify the signatures of packages retrieved from the registry to ensure integrity and authenticity.

By using OCI registries for distribution combined with signing and verification of packages, we provide a scalable, secure, and user-friendly package publishing ecosystem that meets both our priority and secondary goals.","## Decision

We decided that changing the structure of Zarf packages to be an OCI artifact would be the best way to distribute and publish packages as registries are already an integral part of the container ecosystem."
"## Context

Zarf currently supports git servers and container registries within the airgap to host dependencies for applications, and while this works well for most production deployments, it doesn't cater as well to airgap development where you may need artifacts and libraries for various coding languages to compile and develop software.  Zarf's support of `git` is also somewhat lacking in that it only supports flux `GitRepository` objects and does not support more generic use cases where clients try to reach out to upstream `git` hosts in a more native way.","## Decision

To better support airgap development workflows and improve git integration, Zarf will be extended to include native support for common language-specific artifact repositories (such as npm, PyPI, Maven, etc.) within the airgap environment. Additionally, the git support will be enhanced by broadening compatibility beyond flux `GitRepository` objects to support more generic git operations and protocols, enabling clients to interact with upstream git hosts more naturally. This will involve implementing a more flexible git proxy or mirror service within the airgap that can handle standard git commands and fetch operations, thereby improving both development convenience and production parity in airgap environments.","## Decision

Since we already had an artifact registry available to us in Gitea, it was decided to utilize that as the default provider for this functionality in addition to matching the external support for `git` and `registry` servers with a new `artifact` server specification on `init`.  From here, to access the configured server we had two main options:

1. Transform any artifact references statically (i.e. swap upstream URLs in build scripts before bringing them into the environment)
2. Transform any artifact references dynamically (i.e. swap upstream URLs in an active proxy that any build scripts could pickup through DNS)

It was decided to go with #2 since this would allow us to support a wider array of build technologies (including those that wrap existing commands like Buck/Bazel/Make) as well as support builds that may be coming from resources not brought in by Zarf.  This allows for more flexibility in how Zarf could transform URLs while allowing these commands to run as they would on the internet side without any modification."
"## Context

Eventually, Zarf needs to become a ""Generally Available"" v1.x.x product that people can rely on for mission-critical operations.  Today, Zarf can be used in these environments; though, it requires someone more involved in the Zarf lifecycle than a normal consumer/user to make that successful due to the regular introduction of breaking changes and the lack of testing in certain areas.","## Decision

To achieve a stable, generally available v1.x.x release suitable for mission-critical environments, we will implement a comprehensive versioning and release strategy centered on semantic versioning with strict backward compatibility guarantees for all minor and patch releases. We will introduce a robust automated testing framework covering critical paths and integrations to prevent regressions and detect issues early. Breaking changes will be restricted to major version increments and will be communicated clearly and well in advance, along with detailed migration guides. Additionally, we will establish a formal release management process including release candidates and prolonged beta testing phases involving real users to gather feedback and ensure reliability before GA. This approach reduces the burden on users to manage lifecycle changes and increases confidence in Zarf's stability for production use.","## Decision

To make Zarf a Generally Available product we need to focus on overall stability and mechanisms to ensure long-term stability.  ""Stability,"" in this case, is both that of the features we release and of the APIs and schemas we present to Zarf consumers.

To increase this stability, we decided to implement the following:

- [ ] Mechanism/branching strategy to backport patch fixes to older minor releases
- [x] Clear definition of `released`, `beta`, and `alpha` features, including a matrix of their support across OSes
- [ ] Clear definition of when backward compatibility checks are going to be removed with clear messaging to users
- [ ] End to End testing that covers the `released` features outlined in that feature matrix - this should also be done:
  - across operating systems (specifically: Windows, macOS, Linux)
  - across major k8s distros (specifically: K3d, K3s, Minikube, Kind, EKS, AKS, OpenShift)
  - across registry providers (specifically: Docker Distribution, ECR, ACR)
  - across git providers (specifically: Gitea, GitLab)
- [ ] Unit testing that covers our library code (`src/pkg`) for people using Zarf as a library (code coverage metric TBD)
- [ ] Mechanisms and tests to not break compatibility with packages built with older versions of Zarf
- [ ] Mechanisms to notify users when they may need to upgrade the Zarf Agent (or Pepr capability)
- [ ] Mechanisms to ensure users can easily access documentation specific to the version of Zarf they use
- [ ] Mechanisms to ensure a more seamless Zarf install experience (i.e., macOS binary signing, `sudo apk add zarf`, `asdf install zarf X.X.X`)
- [ ] Regularly published/maintained example package(s) for tutorials/quick install
- [ ] Clear definition/strategy for ""what Zarf is"" including clear docs on how to use `released` features

>  **Note**: A [x] checkmark denotes items already addressed in Zarf."
"## Context

The idea of `hooks` is to provide a way for cluster maintainers to register functionality that runs during the deployment lifecycle. Zarf packages already have the concept of `actions` that can execute commands on the host machine's shell during certain package lifecycle events. As `actions` gain more adoption, the team has noticed they are being used to add functionality to Zarf in unexpected ways. We want `actions` to be a tool that extends upon the functionality of Zarf and its packages, not a tool that works around missing or clunky functionality.

We want package creators to be able to create system agnostic packages by leveraging core Zarf functionality. The following is one such scenario:

- _IF_ ECR is chosen as the external registry during `zarf init` / cluster creation, _THEN_ Zarf will seamlessly leverage ECR without requiring advanced user effort.

Using ECR as a remote registry creates 2 problems that Zarf will need to solve:

 1. ECR authentication tokens expire after 12 hours and need to be refreshed. This means the cluster will need to constantly be refreshing its tokens and the user deploying packages will need to make sure they have a valid token.
 2. ECR Image Repositories do not support 'push-to-create'. This means we will need to explicitly create an image repository for every image that is being pushed within the Zarf package.

Packages that get deployed onto a cluster initialized with ECR as its remote registry will need to make sure it solves these 2 problems.

Currently there are 2 solutions:

1. The package deployer solves the problem pre-deployment (creating needed repos, secrets, etc...)
2. The package itself solves these problems with `actions` that are custom built for ECR clusters.

Neither one of these current solutions are ideal. We don't want to require overly complex external + prior actions for Zarf package deployments, and we don't want package creators to have to create and distribute packages that are specific to ECR.

Potential considerations:","# Decision

Introduce a first-class `hooks` system within Zarf that extends the deployment lifecycle with core, system-aware functionality, separate from user-defined `actions`. `Hooks` will enable Zarf to embed needed operational logic—such as ECR authentication token refreshes and repository creation—transparently when a cluster is initialized with ECR, without requiring package maintainers to tailor packages for ECR. This will allow packages to remain system agnostic, relying on the cluster to handle environment-specific concerns via `hooks`. 

Specifically:

- `Hooks` will be managed by the cluster/zarf core and execute automatically at defined lifecycle phases.
- Core hooks for ECR will handle authentication token refresh and image repository creation as part of deployment.
- `Actions` remain as user-defined extension points for custom shell commands within packages and should not be repurposed for system-level concerns.
- This separation clarifies responsibility, reduces duplication or complex pre-deployment steps, and improves package portability and maintainability.

This approach aligns with the architectural goals of clear separation of concerns, improved user experience, and scalable, reusable cluster lifecycle management.","## Decision

[Pepr](https://github.com/defenseunicorns/pepr) will be used to enable custom, or environment-specific, automation tasks to be integrated in the Zarf package deployment lifecycle. Pepr also allows the Zarf codebase to remain agnostic to any third-party APIs or dependencies that may be used.

A `--skip-webhooks` flag has been added to `zarf package deploy` to allow users to opt out of Zarf checking and waiting for any webhooks to complete during package deployments."
"## Context

We need a way to decouple transformations from Zarf. We know the Zarf transformation library is battle tested, hardened, and reliable. As Pepr takes admission responsibilities from the Zarf Agent, we need a way to synchronize the TypeScript with the Go code instead of maintaining two disparate libraries which will be expected to grow.

We considered:

- WASM
- gRPC
- REST
- Rewrite the code in TypeScript","## Decision

We will adopt a gRPC-based approach to synchronize and reuse the Zarf transformation library between Go and TypeScript. Specifically, the battle-tested Go library will remain the single source of truth for transformations, and we will expose its functionality via a gRPC service.

The TypeScript Pepr component will act as a gRPC client, invoking transformation operations remotely. This approach avoids code duplication and divergence, preserves the reliability of the existing Go implementation, and provides a well-defined, performant, and type-safe communication layer between the two components.

We ruled out WASM due to complexity and maturity concerns for integrating the Go transformation code as a WebAssembly module in the TypeScript environment. REST was dismissed for its less strict typing and potential overhead compared to gRPC. A full rewrite into TypeScript was considered too expensive and risk-prone given the proven stability of the existing Go library.

This decision aligns with our goals to maintain a single, reliable codebase for transformations, enable clean separation of concerns, and prepare for evolving product needs with a scalable, language-agnostic interface.","## Decision

We conformed around using WASM because we can leverage the battle tested transform library from Zarf without incurring network overhead cost from pod to pod or container to container communications."
"## Context

Zarf natively supports creating the following package sources:

- Local Tarball (`.tar` and `.tar.zst`)
  - Via `zarf package create <dir> -o <dir>`, with compression determined by `metadata.uncompressed` in `zarf.yaml`
- Split Tarball (`.part...`)
  - Via `zarf package create <dir> --max-package-size <size> -o <dir>`
- OCI package (`oci://`)
  - Via `zarf package publish <source> oci://` or `zarf package create <dir> -o oci://...`
- In-cluster (Deployed) package
  - Post `zarf package deploy <source>` the package is show in `zarf package list`

However, the current loading abilities of Zarf have been inconsistent depending upon the action specified. For example:

- Split tarball packages could be created, deployed, but not inspected, or removed
- In-cluster packages could be removed (by name), but not inspected
- HTTPs URLs could be deployed, but not inspected, or removed
- etc...","## Decision

To ensure a consistent and unified user experience, Zarf will standardize package loading and management operations across all supported package source types. This includes implementing uniform support for inspection, listing, deployment, and removal actions regardless of package format or location.

Concretely, the following decisions are made:

- Extend the package loading subsystem to abstract over package source types (local tarballs, split tarballs, OCI packages, in-cluster packages, HTTP(s) URLs) so that all operations (create, inspect, deploy, remove, list) are supported consistently.
- Refactor commands like `zarf package inspect`, `zarf package remove`, and `zarf package list` to operate seamlessly across all package formats.
- Introduce necessary backend support (e.g., indexing in-cluster deployed packages for inspection, handling split tarballs metadata for removal) to enable this functionality.
- Document these capabilities clearly to set user expectations and encourage adoption of all package sources interchangeably.

This decision aligns with Zarf’s goal of being a flexible, robust package management tool suitable for multiple deployment scenarios.","## Decision

Zarf must support the `deploy`, `inspect`, `remove`, `publish`, `pull`, and `mirror-resources` commands across package sources.

For common behavior to be exhibited by all sources, the `PackageSource` interface has been introduced along with the `layout` library.

```go
// src/pkg/packager/sources/new.go

// PackageSource is an interface for package sources.
//
// While this interface defines three functions, LoadPackage, LoadPackageMetadata, and Collect; only one of them should be used within a packager function.
//
// These functions currently do not promise repeatability due to the side effect nature of loading a package.
type PackageSource interface {
    // LoadPackage loads a package from a source.
    //
    // For the default sources included in Zarf, package integrity (checksums, signatures, etc.) is validated during this function
    // and expects the package structure to follow the default Zarf package structure.
    //
    // If your package does not follow the default Zarf package structure, you will need to implement your own source.
    LoadPackage(*layout.PackagePaths) error
    // LoadPackageMetadata loads a package's metadata from a source.
    //
    // This function follows the same principles as LoadPackage, with a few exceptions:
    //
    // - Package integrity validation will display a warning instead of returning an error if
    //   the package is signed but no public key is provided. This is to allow for the inspection and removal of packages
    //   that are signed but the user does not have the public key for.
    LoadPackageMetadata(dst *layout.PackagePaths, wantSBOM bool, skipValidation bool) error

    // Collect relocates a package from its source to a tarball in a given destination directory.
    Collect(destinationDirectory string) (tarball string, err error)
}
```

The following sources have been implemented:

- Local Tarball (`.tar` and `.tar.zst`)
- Split Tarball (`.part...`)
- HTTP(S) URL
- Published OCI package (`oci://`)
- In-cluster (Deployed) package (`inspect` and `remove` only)

The `layout` library contains the `PackagePaths` struct which supersedes the prior `TempPaths` struct. This new struct contains access methods to different aspects of Zarf's internal package layout. This struct is passed to the `PackageSource` functions to allow for the loading of packages into the correct layout. In order for a package to be loaded into the correct layout, the package must follow the default Zarf package structure, or be converted to the expected structure during loading operations."
"## Context

Zarf has supports composing components together between packages on `zarf package create` since v0.16.0.  This has allowed package creators to make more complex packages from smaller reusable bits.  As this functionality grew however there were a few problems that developed:

1. Import chains did not handle scaling to larger numbers of layers with test coverage usually only covering the first import.
2. When OCI skeletons were added they were largely bolted on after the fact without rethinking how they would impact composability.
3. Component filtering via the `only` filter was not implemented in a central location leading to bugs with create-time filters.","## Decision

We will refactor the package composition and import system to create a centralized, scalable, and extensible architecture for component composition in Zarf. This new design will:

1. Implement a unified import resolution mechanism that handles deep import chains efficiently, ensuring full test coverage across all import layers.
2. Integrate OCI skeleton handling natively within the composition logic, rather than as an afterthought, to maintain composability and consistency.
3. Centralize component filtering logic, particularly the `only` filter, within the core import and composition system to eliminate create-time filter bugs.

This approach will improve maintainability, scalability, and correctness of package composition as Zarf grows in complexity.","## Decision

We decided to separate composability into its own package that represents a composability import chain as a doubly linked list.  This allows us to represent the whole chain as it exists relative to the ""head"" Zarf package (the definition that Zarf was asked to build) to more easily handle packages that are in different locations (such as OCI skeletons in one's cache).  We also run the compose functions on all components so that the additional filter logic that is needed for these components can be handled more concisely and built upon (as it might for `flavor` https://github.com/defenseunicorns/zarf/issues/2101)."
"## Context

> Feature request: <https://github.com/defenseunicorns/zarf/issues/2169>

The current package development lifecycle is:

1. Create a `zarf.yaml` file and add components
2. Create a package with `zarf package create <dir>`
3. Debug any create errors and resolve by editing `zarf.yaml` and repeating step 2
4. Run `zarf init` to initialize the cluster
5. Deploy the package with `zarf package deploy <tarball>`
6. Debug any deploy errors and resolve by editing `zarf.yaml` and repeating step 2 or 5

If there are deployment errors, the common pattern is to reset the cluster (ex: `k3d cluster delete && k3d cluster create`) and repeat steps 4-6. Re-initializing the cluster, recreating the package, and redeploying the package is tedious and time consuming; especially when the package is large or the change was small.

`zarf package create` is designed around air-gapped environments where the package is created in one environment and deployed in another. Due to this architecture, a package's dependencies _must_ be retrieved and assembled _each_ and _every_ time.

There already exists the concept of [`YOLO` mode](0010-yolo-mode.md), which can build + deploy a package without the need for `zarf init`, and builds without fetching certain heavy dependencies (like Docker images). However, `YOLO` mode is not exposed via CLI flags, and is meant to develop and deploy packages in fully connected environments.","## Decision

Introduce a new CLI flag (e.g., `--dev` or `--fast-build`) for `zarf package create` that enables a development mode optimized for iterative package creation and deployment. In this mode, the package creation process will:

- Cache and reuse previously fetched dependencies and artifacts to avoid redundant downloads and builds.
- Skip full cluster initialization and heavy dependency retrieval steps.
- Facilitate faster package rebuilds by only updating changed components.
- Allow direct deployment to a connected cluster without requiring `zarf init` between deploys.

This development mode will be explicitly documented and intended for use in connected environments to speed up the package development lifecycle, complementing but not replacing the existing air-gap focused workflow. It will build upon and expose the concept of the existing YOLO mode with clearer CLI flags and controls.

By implementing this, developers can rapidly iterate on package creation and deployment cycles without the heavy overhead of full cluster resets and package rebuilds, significantly improving developer productivity while maintaining the integrity and design philosophy of Zarf’s air-gapped packaging system.","## Decision

Introduce a `dev deploy` command that will combine the lifecycle of `package create` and `package deploy` into a single command. This command will:

- Not result in a re-usable tarball / OCI artifact
- Not have any interactive prompts
- Not require `zarf init` to be run by default (override-able with a CLI flag)
- Be able to create+deploy a package in either YOLO mode (default) or prod mode (exposed via a CLI flag)
- Only build + deploy components that _will_ be deployed (contrasting with `package create` which builds _all_ components regardless of whether they will be deployed)"
"## Context

The current documentation site is built with Docusaurus 2. While Docusaurus has served us well, it has some limitations, primarily around performance and dependency management.","## Decision

We will migrate our documentation site from Docusaurus 2 to a more performance-oriented static site generator, such as Hugo or Next.js. This change aims to improve site load times, reduce bundle size, and simplify dependency management. We will evaluate these alternatives based on their build speed, ease of customization, ecosystem support, and compatibility with our existing content structure before finalizing the choice.","## Decision

To simplify the development process and improve the performance of the documentation site, we have decided to migrate to Starlight. This is based upon a number of factors:

- Small dependency footprint.
- Fast performance.
- Easy to extend with custom components.
- Built-in support for MDX.
- The majority of the features we need are built-in and require minimal configuration.
  - Client-side static site search
  - Sane spacing and typography
  - Dark mode + light mode
  - Syntax highlighting
  - Responsive design + mobile-friendly
  - Tabs + Admonitions"
