context,decision,predicted_decision
"## Context

In previous releases of Zarf, the creation of the initialization package at the core of many of our E2E tests required repository secrets to login to registry1. Since this is an open-source project, anyone could submit a change to one of our GitHub workflows that could steal our secrets. In order to protect our secrets from any bad-actors we used [peter-evans/slash-command-dispatch@v2](https://github.com/peter-evans/slash-command-dispatch) so that only a maintainer would have the ability to run the E2E tests when a PR is submitted for review.

In the current version of Zarf (v0.15) images from registry1 are no longer needed to create the zarf-init-{{arch}}.tar.zst. This means, given our current span of E2E tests, we no longer need to use repository secrets when running tests. This gives us the ability to reassess the way we do our E2E testing.

When considering how to handle the tests, some of the important additions we were considering were:
  1. Ability to test against different kubernetes distributions
  2. Ability to test against different linux distributions
  3. Ability to run (at least some of) the E2E tests locally without relying on an ec2 instance - for quicker feedback loops when developing new features","## Decision  
We will update the approach to E2E testing for Zarf to align with the new capabilities provided by the removal of the need for repository secrets. The decisions below aim to improve security, increase flexibility, and streamline the development process:  

1. **Remove Dependency on Repository Secrets for E2E Tests**  
   - Since the initialization package no longer requires registry1 images or repository secrets, we will eliminate the use of `peter-evans/slash-command-dispatch@v2` for triggering tests.  
   - E2E tests will now run automatically for all PRs, without requiring maintainer intervention. This increases transparency and reduces the manual overhead for testing PRs.  

2. **Introduce Environment Matrix Testing**  
   - To increase robustness, we will configure GitHub Actions or the chosen CI tool to support matrix testing across different environments:  
     - Kubernetes distributions such as K3s, Minikube, and EKS.  
     - Linux distributions such as Ubuntu, CentOS, and Alpine.
   - The matrix setup will ensure that Zarf is tested against a diverse set of real-world scenarios and edge cases during CI.  

3. **Local Development E2E Support**  
   - We will provide lightweight local testing options to support faster developer feedback loops. This involves:  
     - Including scripts or Make targets to allow developers to run a subset of E2E tests on their local machines.  
     - Leveraging tools like KinD (Kubernetes in Docker) or Minikube for local Kubernetes testing.  
     - Making test dependencies (e.g., mock registries or configurations) portable and easy to set up locally.  

4. **Standardize and Document the Testing Process**  
   - Create clear documentation on running tests both locally and through CI, highlighting how to specify test configurations (e.g., distributions and versions).  
   - Define guidelines for contributors to write new E2E tests that are compatible with the matrix and local setups.  

This decision ensures a more secure, flexible, and developer-friendly testing process that can adapt to Zarf’s evolving requirements. The new approach supports both rapid feature development and comprehensive testing to maintain high-quality standards.  ","## Decision

The previous E2E test code was not extensible enough to be reused to test Zarf against different kubernetes distributions. The test suite was refactored so that we could write a setup and teardown function for each kubernetes distribution we wanted to verify against and the test suite was then responsible for cycling through the different distributions. This gives us the ability to test multiple kubernetes distributions against the same exact test cases.

The individual test cases were also rewritten to not rely on terratest running a bash command over ssh. Instead, the test uses the locally built Zarf binary and example packages to validate expected behavior. This approach works both on local dev machines (linux/mac) and on the Ubuntu GitHub Runner that gets triggered when a pull request is created. This also has the positive side effect of not needing to wait several minutes for an ec2 instance to spin up for testing.

Since we no longer need repository secrets to run the E2E tests, we removed the requirement for a maintainer to use a `/test all` chatops command to dispatch the tests. Instead, there is a new test workflow defined for each kubernetes distribution we are verifying against and the tests get run automatically whenever a PR is created or updated.

When looking back at the list of 'important additions' we were considering above. All three are addressed with this approach. Testing against different kubernetes distributions is as simple as defining how to create and destroy the cluster. All of the test cases are runnable locally and then because of that testing on a linux distribution is possible by just switching over to another machine and running the same `make test-e2e` there. This also gives us the ability to test against cloud distributions like EKS! All you need is a valid kubeconfig and running `go test ./...` in the `./src/test/e2e` directory will run all of the test cases against the EKS cluster."
"## Context

In order to create any workloads in K8s, an image has to exist on the node or be pulled in from an OCI Distribution server (docker registry). Local K8s distros such as KIND, K3D, K3S, Microk8s have CLI support for injecting or pushing images into the CRIs of cluster nodes. No standard or tool exists to do this generically in K8s as the CRI sits outside the problem of K8s beyond just communicating with it. For Zarf to push images into a K8s cluster that does not have a CLI option to inject the image, we have to establish some mechanism to create a temporary registry, use an existing one, or inject the image in the cluster. Zarf must also support unknown environments with no other dependencies; we cannot assume a registry exists. Typically when K8s pulls images from a remote registry, it sends the request to the CRI that then does the pull outside of the K8s context. The CRI runs at the host level on a per-node basis, so to access a private registry, the TLS trust needs to be modified on any host/node that would attempt to pull the image. The two primary ways to do this are modifying the node's root certificate authorities or the CRIs configuration if it has an option for TLS root CA. Lastly, as this is per node, all nodes in the cluster would need to be modified or some affinity/taint to force the pod to use a single node during bootstrapping.","## Decision  
Zarf will implement an embedded, temporary registry as the mechanism for injecting container images into a Kubernetes cluster in scenarios where no registry is available or accessible. This decision is made to ensure Zarf operates in unknown and dependency-free environments, while also respecting the challenges of interacting with CRIs and mitigating the burden of configuring nodes for TLS trust.

### Key Points of the Decision:
1. **Temporary Embedded Registry for Image Distribution**:
   - Zarf will start a temporary OCI-compliant registry within the cluster environment or locally, based on the specific context of operation. 
   - By embedding the registry, Zarf avoids reliance on external infrastructure or the need to modify existing environments significantly.
   - Kubernetes nodes can be configured to pull container images directly from the local registry, thus bypassing the need for external, network-accessible registries.

2. **Control Over TLS Trust Issues**:
   - When using the embedded registry, Zarf will generate self-signed certificates and inject the temporary registry's TLS root CA into each node's CRI configuration or root CA store, depending on the node's capabilities.
   - This ensures secure communication when Kubernetes nodes pull images from the temporary registry.
   - Zarf will automate the process of distributing and configuring trust for the registry certificates within the cluster to minimize user intervention.

3. **Cluster-Wide Image Availability**:
   - The approach accounts for multi-node clusters by ensuring all nodes either gain access to the temporary registry or are preloaded with the required images. 
   - For small or single-node clusters, this will be a straightforward operation. For larger clusters, Zarf will perform the necessary node-by-node configuration as part of its orchestration.

4. **Clean-Up Upon Completion**:
   - Zarf will terminate the temporary registry and remove any associated certificates or configurations from the nodes after use to avoid leaving persistent changes to the environment.
   - This ensures Zarf maintains an ephemeral and non-disruptive footprint in the target clusters.

5. **Fallback for Specialized Environments**:
   - For environments where modifying node-level configurations is not possible, Zarf will provide options such as tainting and affinity rules to leverage known, preconfigured nodes for image pulls during the bootstrap process.

### Rationale:
- **Flexibility**: This approach allows Zarf to operate across a wider range of unknown and restricted Kubernetes environments regardless of existing registries or configurations.
- **Security**: By automating TLS trust configuration and enforcing secure communication, the process will not compromise security standards or require manual intervention.
- **Modularity**: The embedded registry is entirely self-contained and ephemeral, aligning well with Kubernetes' principles of immutability and stateless design.
- **Ease of Use**: Users will not need to manually configure registries, TLS, or dependencies, maintaining Zarf's goal of simplicity and dependability in deployment.

### Trade-Offs:
- **Temporary Overhead**: There is some startup and teardown overhead involved with booting the temporary registry and automating node configurations.
- **Per-Node Configuration**: Modifying TLS trust or CRI configuration per node can be intrusive in certain environments where such actions are heavily restricted or undesired.
- **Resource Usage**: Depending on the size of the images being pushed, the temporary registry might consume additional memory and storage resources during its operation.

By creating an embedded, temporary registry and handling all configuration requirements programmatically, Zarf ensures it can function in even the most constrained or unknown Kubernetes clusters while maintaining ease of use, security, and adaptability.","## Decision

Because we cannot require third-party dependencies, the requirement from some cloud-managed or distro-managed registry is not an option as not every K8s cluster will have that available.  Running an in-memory registry while zarf is performing `zarf init` was initially explored to resolve the external dependency issue.  However, this solution proved too complex when dealing with network traversal (especially behind NATs), firewall, and NACL rulesets.  Additionally, because of the complexities around TLS trust, the in-memory registry was not a viable solution.

After iterating on several solutions, including `kubectl cp`, `kubectl exec`, a busybox configmap injection that brought in netcat to stream files, and a few variations on those ideas, we found using only configmaps to be the most predictable method for injection. The challenge with this mode is that the ETCD limit is 1 MB total, with binary data base64-encoded leaving roughly 670 KBs of data per configmap, far too small to bring the registry tarball in a single configmap. So instead, we used a combination of a custom Rust binary compiled with MUSL to perform file concatenation, untarring, and verification of a set of split tarball chunks across a variable number of configmaps. We found that chunking by less than the near-maximum configmap size was more performant on some resource-constrained control planes. The details of this solution and a drawing are located in the main README of this repo."
"## Context

SBOM are required for software running on government hardware per EO14028.","## Decision  
We will implement the generation and inclusion of Software Bill of Materials (SBOM) for all software components to comply with Executive Order 14028 requirements. SBOMs will provide a comprehensive, machine-readable inventory of software components, including libraries, dependencies, and their versions, which ensures transparency and security in our software supply chain.

To achieve this:

1. We will adopt a standardized SBOM format, such as SPDX or CycloneDX, for consistency and interoperability.
2. SBOM generation will be integrated into our CI/CD pipelines, ensuring that every build automatically produces an up-to-date SBOM for the resulting software artifact.
3. SBOMs will be stored alongside the corresponding software components in an accessible and versioned repository, enabling traceability and auditability.
4. Regular reviews of the SBOM will be conducted to verify that no critical vulnerabilities or unsupported components exist in the software stack. Security tools may be employed to automate parts of this process.
5. We will provide training for all developers to understand SBOM creation, its significance, and how to maintain compliance with EO14028.

This approach will ensure regulatory compliance while facilitating a more secure and transparent software development process.","## Decision

Using Witness' Syft attestor functionality allows Zarf to continue to get more refined SBOM capabilities as Witness' capabilities expand over time. Syft is capable of finding installed packages and some binaries for statically compiled dependencies over each image within a Zarf package. This allows for SBOMs for each image to be generated and packaged along with the Zarf package.  Abilities to export the SBOM to SDPX and CycloneDX formatted documents as well as a browse-able web page are in works."
"## Context

Currently Zarf leverages [Helm Post Rendering](https://helm.sh/docs/topics/advanced/#post-rendering) to mutate image paths and secrets for K8s to use the internal [Zarf Registry](../packages/zarf-registry/). This works well for simple K8s deployments where Zarf is performing the actual manifest apply but fails when using a secondary gitops tools suchs as [Flux](https://github.com/fluxcd/flux2), [ArgoCD](https://argo-cd.readthedocs.io/en/stable/), etc. At that point, Zarf is unable to provide mutation and it is dependent on the package author to do the mutations themselves using rudimentary templating. Further, this issue also exists when for CRDs that references the [git server](../packages/gitea/). A `zarf prepare` command was added previously to make this less painful, but it still requires additional burden on package authors to do something we are able to prescribe in code.","## Decision

We will implement a custom Kubernetes Admission Controller in Zarf to handle mutating image paths, secrets, and other references (e.g., git server URLs) in manifests dynamically at runtime. 

### Details of the Decision:
1. **Admission Controller**: A Kubernetes MutatingAdmissionWebhook will be developed and deployed as part of Zarf deployments. This controller will intercept requests to the Kubernetes API server, identify resources requiring mutation, and apply the necessary changes before the resource is persisted in the cluster.

2. **Dynamic Mutation**: 
   - The Admission Controller will mutate image paths to point to the internal Zarf Registry, ensuring compatibility regardless of the deployment tool (e.g., Flux, ArgoCD).
   - References to the Zarf Git server (e.g., in CRDs) will be dynamically updated to the correct internal URLs as part of the same mutation process.

3. **Automatic Workflow**: 
   - This approach will eliminate the dependency on Helm Post Rendering for image and secret mutation. 
   - It will also reduce the manual burden on package authors, as Zarf will handle all required mutations dynamically via the Admission Controller.

4. **Backward Compatibility**: To ensure the transition is smooth, we will maintain the existing `zarf prepare` command for package authors already accustomed to it. However, it will be clearly documented that the Admission Controller is the preferred and default mechanism moving forward.

5. **Security Considerations**: The Admission Controller will be designed with security in mind:
   - It will only mutate resources associated with Zarf packages.
   - Proper RBAC rules and isolation mechanisms will be in place to limit its scope of operation in the cluster.

6. **Future-proofing**: The Admission Controller will be built to be extensible, allowing additional mutating logic to be defined in the future for other use cases, as required by Zarf or its users.

### Outcome:
By leveraging an Admission Controller, Zarf will seamlessly integrate with secondary GitOps tools like Flux and ArgoCD without requiring package authors to implement manual hacks or complicated templating. This will make Zarf more user-friendly, robust, and extensible for complex Kubernetes environments.","## Decision

A [mutating webhook](https://kubernetes.io/docs/reference/access-authn-authz/extensible-admission-controllers/) is standard practice in K8s and there [are a lot of them](https://kubernetes.io/docs/reference/access-authn-authz/admission-controllers/#what-does-each-admission-controller-do). Using the normal Zarf component structure and deployment strategy we can leverage a mutating webhook to perform automatic imagePullSecret binding and image path updates as well as add additional as-needed mutations such as updating the [GitRepository](https://fluxcd.io/docs/components/source/gitrepositories/) CRD with the appropriate secret and custom URL for the git server if someone is using Flux."
"## Context

In ADR 3, the decision was made to create a rust binary (`stage1`) that would re-assemble a `registry:2` image and a go registry binary (`stage2`) from a series of configmaps. While this solution works, it is overkill for the operations that `stage2` performs. The `stage2` binary is only responsible for 1. starting a docker registry in `rw` mode, 2. pushing the `registry:2` crane tarball into said registry, 3. starting the docker registry in `r` mode. This `registry:2` image is then immediately consumed by the `zarf-registry` package, creating a true in-cluster docker registry. The injector pod is then destroyed. The overhead this operation creates:

- having to keep track of another binary (making the total number 3 for the zarf ecosystem)
- nearly doubling the amount of configmaps loaded into the cluster (makes init slower)
- having to compile the binary for each platform (adds to the build time + ci)
- using a full-featured docker registry to host a single image (wasteful)","## Decision  
Replace the `stage2` Go binary and `registry:2` Docker registry construct with a simpler approach that eliminates unnecessary overhead while achieving the same functionality.

Instead of using a full-featured Docker registry, the process will be simplified to directly use the Rust-based `stage1` binary to handle the required registry operations. The updated workflow will:

1. Eliminate the need for the `registry:2` Docker registry image and the `stage2` Go binary entirely.
2. Modify the `stage1` Rust binary to handle the tasks previously covered in `stage2`. This includes:
   - Handling the `rw` and `r` modes required for the registry.
   - Managing the consumption of the `registry:2` crane tarball in a lightweight manner.
   - Pushing the image required by the `zarf-registry` package.
3. Reduce the number of required configmaps by consolidating operations into the modified `stage1` binary. 

This decision will:
- Reduce the operational and management overhead of additional binaries and configmaps.
- Optimize the initialization process by streamlining the injection workflow.
- Remove dependencies on a heavy, full-featured Docker registry when a lightweight, single-task solution suffices.
- Simplify the build process by eliminating the need to compile multiple binaries for multiple platforms.

As a result, this simplification aligns with the goal of improving maintainability, reducing complexity, and optimizing resource usage in the Zarf ecosystem.","## Decision

The rust binary is already being injected via configmap and unpacking the tarball. There is little need to bring everything but the kitchen sink to just serve a single image. Therefore the decision is to use the rust binary to perform the entire injection process. This required a few changes to the rust binary:

- not only re-assemble + unpack the tarball, but also unpack the `registry:2` image (stored as a [crane tarball format](https://github.com/google/go-containerregistry/tree/main/pkg/v1/tarball))
- transform the `registry:2` crane manifest to a docker v2 manifest
- spin up an HTTP server compliant with the v2 docker registry API to serve the `registry:2` image"
"## Context

There are sections of the code that are not easily able to be tested by our end-to-end testing and now that Zarf is moving into being a library for other products there will be more scrutiny around our defined interfaces.  This ADR explores ways that we could adjust our testing strategy to address these concerns.

Potential considerations:

1. Introduce Unit-Testing Zarf-wide
    Pros:
        - More of the codebase is covered with tests and will force us to take more consideration when updating it
    Cons:
        - As the codebase evolves the efficacy of these tests is likely to go down, especially if they are written to the code rather than the interface

2. Introduce Unit Testing in a defined and limited capacity within Zarf
    Pros:
        - A decent amount of the codebase will be tested (specifically we can target those areas difficult to e2e test)
        - We can be picky about what/where we unit test so that the maintenance burden of the tests is not too high
    Cons:
        - We will need to be vigilant when PRs come through with Unit Tests that these are correct applications of them

3. Introduce Integration Testing or partial End-to-End testing
    Pros:
        - This is closer to how we already test within Zarf
    Cons:
        - These can be relatively complex to orchestrate and maintain over time requiring complex mocks or other mechanisms to make them work","## Decision  
We will introduce **Unit Testing in a defined and limited capacity within Zarf**.

### Rationale:
- This approach allows us to strategically target areas of the codebase that are not easily covered by end-to-end testing or require higher scrutiny due to Zarf's transition into becoming a library for other products.
- By being selective and deliberate about where unit testing is applied, we can ensure meaningful test coverage for critical or hard-to-test sections without overwhelming the team with excessive maintenance for the tests.
- This balances the need for additional testing coverage with the risks of writing overly brittle or implementation-specific unit tests.
- The approach prevents a full pivot away from the current end-to-end testing strategy, leveraging integration testing only where absolutely necessary in complex scenarios.

### Implementation Guidelines:
1. **Define Clear Scope**: Identify the parts of the codebase:
   - That are challenging to test via end-to-end testing.
   - That handle significant logic or serve as critical interfaces for Zarf as a library.
2. **Write Interface-Focused Tests**: Unit tests will focus on validating well-defined interfaces rather than testing low-level, implementation-specific details.
3. **Review Criteria**: Establish strict PR review standards to ensure that any new unit tests are correctly applied and contribute to maintainable, meaningful test coverage.
4. **Leverage Existing Testing Strategy**: Use integration testing or partial end-to-end testing sparingly for scenarios that require orchestrating multiple application components.

This approach ensures we enhance Zarf's testing strategy to meet new scrutiny requirements while avoiding unnecessary complexity or burden.","## Decision

It was decided to introduce a limited set of unit tests to the Zarf codebase (2) because this will enable us the most flexibility and control over how we test while also allowing us to specifically target specific units without a ton of overhead.  Specifically we will ask the following before implementing a Unit Test:

1. Is what I want to test a true unit (i.e. a single function or file)?
2. Does what I want to test have a clearly defined interface (i.e. a public specification)?
3. Is this code inside of the `src/pkg` folder or should it be?"
"## Context

Images are not the only way that dependencies can be brought in via a Zarf package (our own init package has two components that are not images yet could have vulnerabilities within them, k3s and the injector).  We should SBOM these in addition to images so that we are providing a more complete picture to our users.

Potential considerations:

1. Run Syft against the entire zarf temp build directory
    Pros:
        - This would provide the most information for what _might_ be in a Zarf package
    Cons:
        - If git repos are brought in you could catch many index files that are actually not in the package but are dependencies of the repos leading to confusion

2. Run Syft against files and dataInjections
    Pros:
        - We know these files are actually inside of the package and won't just be noise
        - This is the most common two ways for people to include additional artifacts in packages (we use files in our own init package)
    Cons:
        - This is only a subset of what Zarf provides and someone could commit an artifact to a git repo for example

3. Allow user flexibility in what gets SBOMed
    Pros:
        - This provides the user the most flexibility
    Cons:
        - This could be complex to get right on implementation and if it were optional may be a forgotten feature by most users","## Decision 
We will implement SBOM (Software Bill of Materials) generation for non-image dependencies in Zarf packages using the following approach:

1. **Run Syft against files and dataInjections (Option 2):**  
   - This strategy focuses specifically on the files and dataInjections components of a Zarf package since these are guaranteed to be part of the package and directly relevant.  
   - **Rationale:** This approach strikes the best balance by providing accurate and actionable information without introducing significant noise or confusion. It aligns with the goals of offering users a clear and complete understanding of what is actually inside their packages, avoiding extraneous data from unrelated contexts like git repos.  

2. **Future Flexibility for User-Defined SBOM Scope (Option 3):**  
   - In the future, we will consider adding a feature that allows users to define the scope of what should be included in SBOM generation.  
   - **Rationale:** While this adds complexity, it allows advanced users who may need to include additional components such as artifacts from git repos to tailor the SBOM process to meet their needs.

3. **Continuous Reassessment:**  
   - We will periodically reassess and adjust the SBOM generation scope as new use cases emerge and based on feedback from users.

This decision prioritizes providing a reliable and clean starting point with the most direct applicability (Option 2) while keeping the door open for user-driven customization (Option 3) in the long term. Option 1 is avoided due to its high potential to generate unnecessary and confusing noise, which could dilute the overall user experience.","## Decision

It was decided that we would SBOM the files and dataInjections inclusions by component (2) and include them into our SBOM viewer that way.  This will allow us to characterize what SBOMing in Zarf may look like going forward without introducing something that is just optional or that might make too much noise at first blush."
"## Context

Zarf was rooted in the idea of declarative K8s deployments for disconnected environments. Many of the design decisions made in Zarf are based on this idea. However, in certain connected environments, Zarf can still be leveraged as a way to define declarative deployments and upgrades without the constraints of disconnected environments. To that end, providing a declarative way to deploy Zarf packages without the need for a Zarf init package would be useful in such environments.","## Decision 
Zarf will introduce an optional declarative mode that allows users to deploy Zarf packages in connected environments without requiring a Zarf init package. 

To support this mode:  
1. Zarf will enhance its configuration system to allow packages to specify dependencies and settings that can be resolved dynamically in connected environments.  
2. The deployment process will detect the environment mode (connected vs disconnected) and adjust behavior accordingly, such as skipping dependencies and registry bootstrapping in connected environments.  
3. New validations will be added to ensure this declarative mode maintains the core principles of Zarf (e.g., immutability and reproducibility) while allowing for flexibility in connected deployments.  
4. Documentation will be updated to clearly define the setup and constraints for deploying in this mode, along with examples for leveraging Zarf without an init package in connected scenarios.","## Decision

YOLO mode is an optional boolean config set in the `metadata` section of the Zarf package manifest. Setting `metadata.yolo=true` will deploy the Zarf package ""as is"" without needing the Zarf state to exist or the Zarf Agent mutating webhook. Zarf packages with YOLO mode enabled are not allowed to specify components with container images or Git repos and validation will prevent the package from being created."
"## Context

Originally, the `scripts` noun was added to components to allow us to move hard-coded init business logic out of the codebase and into the package system. At the time there was only a `before` and `after` section with simply an array entry per command. Later, `prepare` was added as a way to do something during `zarf package create`. As teams began to find new ways to use the capabilities, their limitations became more obvious.","## Decision  
We will refactor the `scripts` section of components to increase its flexibility and address the limitations revealed by broader use cases. Specifically:  

1. **Unified and Flexible Script Schema**  
   The `scripts` noun will be restructured to support a broader range of actions, not just `before`, `after`, and `prepare`. Scripts will be organized into distinct lifecycle phases, such as `on-package-create`, `on-deploy-start`, `on-deploy-finish`, or any additional phases deemed necessary for common workflows. These phases will be explicitly documented and associated with various stages of the application lifecycle.  

2. **Parameterized Execution**  
   Scripts will support parameterization, allowing dynamic inputs during execution. This will allow users to define reusable and context-sensitive scripts.  

3. **Conditional Execution**  
   Scripts will support conditional logic to define under what circumstances a particular script runs. This will enable users to streamline complex workflows where certain actions are contingent on environmental or runtime conditions.  
  
4. **Error Handling and Debugging**  
   Enhanced error-handling mechanisms will be introduced so that failures in one script phase can be logged with meaningful information and optionally configured to fail fast or continue with warnings, based on user-defined preferences.  

5. **Backward Compatibility**  
   To ensure a smooth migration, the existing `scripts` structure (`before`, `after`, `prepare`) will continue to be supported as a legacy format. However, the new schema will be recommended for all new development efforts, with clear migration guidelines provided.  

This refactoring will future-proof the `scripts` implementation, making it more robust for diverse use cases while maintaining transparency and clear application behavior. As adoption grows, the system will remain flexible enough to adapt to emerging requirements.","## Decision

The `scripts` section of the `zarf.yaml` will be replaced with a new `actions` section. The `actions` section will be a map of action names to a list of commands to run. `actions` will contain `action sets` that map to the following lifecycle events:

- `onCreate` - Runs during `zarf package create`
- `onDeploy` - Runs during `zarf package deploy`
- `onRemove` - Runs during `zarf package remove`

In addition to adding more lifecycle events, the `actions` section will also allow for more complex actions to be defined. New configurations include, setting the cmd directory, defining custom env variables, setting the number of retries, setting the max total seconds, muting the output, and [setting a variable](../docs/3-create-a-zarf-package/7-component-actions.md#creating-dynamic-variables-from-actions) to be used in other actions or components.

Further details can be found in the `component-actions` [component actions documentation](../docs/3-create-a-zarf-package/7-component-actions.md), [package create lifecycle documentation](../docs/3-create-a-zarf-package/5-package-create-lifecycle.md), [package deploy lifecycle documentation](../docs/4-deploy-a-zarf-package/1-package-deploy-lifecycle.md), and the [example package](../examples/component-actions/README.md)."
"## Context

There has been a long-standing usability gap with Zarf when doing local development due to a lack of local image support. A solution was merged in, [#1173](https://github.com/defenseunicorns/zarf/pull/1173), and released in [v0.23.4](https://github.com/defenseunicorns/zarf/releases/tag/v0.23.4) to support this feature. Unfortunately, we didn't realize there is a [glaring issue](https://github.com/defenseunicorns/zarf/issues/1214) with the implementation that causes Zarf to crash when trying to load large images into the local docker daemon.  The docker daemon support in Crane is somewhat naive and can send a machine into an OOM condition due to how the tar stream is loaded into memory from the docker save action. Crane does have an option to avoid this issue, but at the cost of being much slower to load images from docker.

We did extensive investigation into various strategies of loading docker images from the daemon including: crane, skopeo, the docker go client and executing the docker cli directly with varying levels of success. Unfortunately, some of the methods that did work well were up to 3 times slower than the current implementation, though they avoided the OOM issue. Lastly, the docker daemon save operations directly still ended up being slower than crane and docker produced a legacy format that would cause issues with [future package schema changes](https://github.com/defenseunicorns/zarf/issues/1319) we are planning for oci imports.

|                                                    | **Docker** | **Crane** |
| -------------------------------------------------- | ---------- | --------- |
| Big Bang Core (cached)                             | 3m 1s      | 1m 58s    |
| Big Bang Core (cached + skip-sbom)                 | 1m 51s     | 56s       |
| 20 GB Single-Layer Image (local registry)          |            | 6m 14s    |
| 20 GB Single-Layer Image (local registry + cached) | 5m 2s      | 2m 10s    |","## Decision  
We will continue using Crane for loading local Docker images, while implementing mitigations for the observed OOM issue.

### Rationale
1. **Performance Consideration**: 
   - Crane is consistently faster than other explored solutions such as the Docker CLI, skopeo, or the Docker Go client, as indicated in the provided benchmarks. The performance advantage is significant, particularly in scenarios with cached content or larger images, reducing overall development time.

2. **Future Compatibility**:
   - The images exported and saved using Docker produce a legacy format that could cause issues with planned changes to the package schema, specifically in regard to OCI imports. Crane avoids this compatibility concern.

3. **OOM Issue in Crane**:
   - Crane’s current implementation leads to OOM crashes in certain scenarios due to how it handles tar streams in memory. However, Crane supports an option to avoid this issue, though it incurs a slower performance trade-off. By selectively applying this option in contexts where image size or memory usage could cause failures, the impact of the OOM issue can be mitigated.

4. **Further Strategies**:
   - The investigation revealed no entirely satisfactory alternative that offers both acceptable performance and reliability. As such, it’s most prudent to enhance the existing Crane-based solution until a fundamentally better approach is discovered or developed.

### Mitigation Actions
1. When images are loaded into the local Docker daemon, utilize the Crane option to avoid in-memory tar streaming for large images or high-memory-use scenarios, even if it is slower.
2. Implement a memory threshold detection mechanism to dynamically decide whether to enable the safer, slower Crane option for large images.
3. Clearly document the performance expectations and known limitations of the current implementation in the Zarf documentation.
4. Continue monitoring for advancements or changes in image management tools (e.g., improvements in Crane, Docker, or other third-party utilities).

### Trade-offs
- **Performance vs Reliability**: While prioritizing reliability for large images, there will be some performance degradation in specific scenarios. This trade-off is deemed acceptable to prevent crashes and to maintain a functioning developer experience.
- **Slower Development with Large Images**: Medium and large images will have slower loading times compared to an OOM-prone solution, but the trade-off is necessary to ensure stability and prevent crashes.

By addressing the OOM issue in this manner, Zarf will provide a balanced solution that optimizes for both developer usability and system reliability.","## Decision

We had hoped to leverage docker caching and avoid crane caching more, but realized that caching was still occurring via Syft for SBOM. Additionally, the extremely-large, local-only image is actually the edge case here and we created a recommended workaround in the FAQs as well as an inline alert when a large docker image is detected. This restores behavior to what it was before the docker daemon support was added, but with the added benefit of being able to load images from the docker daemon when they are available locally."
