context,decision,predicted_decision
"## Context

In previous releases of Zarf, the creation of the initialization package at the core of many of our E2E tests required repository secrets to login to registry1. Since this is an open-source project, anyone could submit a change to one of our GitHub workflows that could steal our secrets. In order to protect our secrets from any bad-actors we used [peter-evans/slash-command-dispatch@v2](https://github.com/peter-evans/slash-command-dispatch) so that only a maintainer would have the ability to run the E2E tests when a PR is submitted for review.

In the current version of Zarf (v0.15) images from registry1 are no longer needed to create the zarf-init-{{arch}}.tar.zst. This means, given our current span of E2E tests, we no longer need to use repository secrets when running tests. This gives us the ability to reassess the way we do our E2E testing.

When considering how to handle the tests, some of the important additions we were considering were:
  1. Ability to test against different kubernetes distributions
  2. Ability to test against different linux distributions
  3. Ability to run (at least some of) the E2E tests locally without relying on an ec2 instance - for quicker feedback loops when developing new features","## Decision 
## Decision

Given the removal of the need for repository secrets in creating the initialization package, we will:

1. Remove the requirement that only maintainers can trigger E2E tests via slash commands, allowing E2E tests to run automatically on PRs without manual intervention.
2. Enhance E2E testing framework to support testing against multiple Kubernetes distributions and multiple Linux distributions to improve coverage and reliability.
3. Modify the E2E test setup to enable running a subset of tests locally without needing an EC2 instance, to provide faster feedback loops during development.
4. Continue to maintain security by ensuring no secrets are exposed or used in the E2E tests or workflows.
5. Update documentation and workflows to reflect these changes to the E2E testing process.","## Decision

The previous E2E test code was not extensible enough to be reused to test Zarf against different kubernetes distributions. The test suite was refactored so that we could write a setup and teardown function for each kubernetes distribution we wanted to verify against and the test suite was then responsible for cycling through the different distributions. This gives us the ability to test multiple kubernetes distributions against the same exact test cases.

The individual test cases were also rewritten to not rely on terratest running a bash command over ssh. Instead, the test uses the locally built Zarf binary and example packages to validate expected behavior. This approach works both on local dev machines (linux/mac) and on the Ubuntu GitHub Runner that gets triggered when a pull request is created. This also has the positive side effect of not needing to wait several minutes for an ec2 instance to spin up for testing.

Since we no longer need repository secrets to run the E2E tests, we removed the requirement for a maintainer to use a `/test all` chatops command to dispatch the tests. Instead, there is a new test workflow defined for each kubernetes distribution we are verifying against and the tests get run automatically whenever a PR is created or updated.

When looking back at the list of 'important additions' we were considering above. All three are addressed with this approach. Testing against different kubernetes distributions is as simple as defining how to create and destroy the cluster. All of the test cases are runnable locally and then because of that testing on a linux distribution is possible by just switching over to another machine and running the same `make test-e2e` there. This also gives us the ability to test against cloud distributions like EKS! All you need is a valid kubeconfig and running `go test ./...` in the `./src/test/e2e` directory will run all of the test cases against the EKS cluster."
"## Context

In order to create any workloads in K8s, an image has to exist on the node or be pulled in from an OCI Distribution server (docker registry). Local K8s distros such as KIND, K3D, K3S, Microk8s have CLI support for injecting or pushing images into the CRIs of cluster nodes. No standard or tool exists to do this generically in K8s as the CRI sits outside the problem of K8s beyond just communicating with it. For Zarf to push images into a K8s cluster that does not have a CLI option to inject the image, we have to establish some mechanism to create a temporary registry, use an existing one, or inject the image in the cluster. Zarf must also support unknown environments with no other dependencies; we cannot assume a registry exists. Typically when K8s pulls images from a remote registry, it sends the request to the CRI that then does the pull outside of the K8s context. The CRI runs at the host level on a per-node basis, so to access a private registry, the TLS trust needs to be modified on any host/node that would attempt to pull the image. The two primary ways to do this are modifying the node's root certificate authorities or the CRIs configuration if it has an option for TLS root CA. Lastly, as this is per node, all nodes in the cluster would need to be modified or some affinity/taint to force the pod to use a single node during bootstrapping.","## Decision 
## Decision

We will implement support in Zarf to handle image distribution into Kubernetes clusters without relying on native CLI injection capabilities or existing container registries. Specifically:

- For clusters lacking CLI support to inject images into CRI, Zarf will deploy a temporary local container registry inside the cluster to host the required images.
- If a registry already exists and is accessible, Zarf will leverage it instead of deploying a new one.
- Zarf will not assume the presence of a registry; it will operate in air-gapped or unknown environments without external dependencies.
- To address the need for TLS trust by the CRI on each cluster node, Zarf will facilitate modifications of root certificate authorities or configuration of CRI TLS roots, depending on cluster capabilities, ensuring all nodes trust the registry serving the images.
- If modifying all nodes is not feasible, Zarf will provide mechanisms (e.g., affinity or taints) to schedule pods on nodes with proper image access.
  
This approach ensures robust and portable image management across diverse Kubernetes environments, including edge and air-gapped clusters.","## Decision

Because we cannot require third-party dependencies, the requirement from some cloud-managed or distro-managed registry is not an option as not every K8s cluster will have that available.  Running an in-memory registry while zarf is performing `zarf init` was initially explored to resolve the external dependency issue.  However, this solution proved too complex when dealing with network traversal (especially behind NATs), firewall, and NACL rulesets.  Additionally, because of the complexities around TLS trust, the in-memory registry was not a viable solution.

After iterating on several solutions, including `kubectl cp`, `kubectl exec`, a busybox configmap injection that brought in netcat to stream files, and a few variations on those ideas, we found using only configmaps to be the most predictable method for injection. The challenge with this mode is that the ETCD limit is 1 MB total, with binary data base64-encoded leaving roughly 670 KBs of data per configmap, far too small to bring the registry tarball in a single configmap. So instead, we used a combination of a custom Rust binary compiled with MUSL to perform file concatenation, untarring, and verification of a set of split tarball chunks across a variable number of configmaps. We found that chunking by less than the near-maximum configmap size was more performant on some resource-constrained control planes. The details of this solution and a drawing are located in the main README of this repo."
"## Context

SBOM are required for software running on government hardware per EO14028.","## Decision 
## Decision

We will integrate a Software Bill of Materials (SBOM) generation process into our build and release pipeline to comply with EO14028 requirements for software running on government hardware.

Key points of the decision:

- Adopt widely accepted SBOM standards such as SPDX or CycloneDX for SBOM format to ensure interoperability and compliance.

- Use automated tools to generate SBOMs during the build process, ensuring accuracy and minimizing manual effort. Examples include Syft or SPDX tooling.

- The SBOM will list all dependencies, including transitive ones, along with versions and licenses, to provide full transparency.

- SBOMs will be stored securely and distributed alongside software artifacts to allow downstream auditing and verification.

- Update documentation to inform consumers about SBOM availability and usage.

- Continuously maintain and update SBOMs with each software release to ensure ongoing compliance.

This approach ensures compliance with EO14028 while maintaining automation and transparency in software supply chain security.","## Decision

Using Witness' Syft attestor functionality allows Zarf to continue to get more refined SBOM capabilities as Witness' capabilities expand over time. Syft is capable of finding installed packages and some binaries for statically compiled dependencies over each image within a Zarf package. This allows for SBOMs for each image to be generated and packaged along with the Zarf package.  Abilities to export the SBOM to SDPX and CycloneDX formatted documents as well as a browse-able web page are in works."
"## Context

Currently Zarf leverages [Helm Post Rendering](https://helm.sh/docs/topics/advanced/#post-rendering) to mutate image paths and secrets for K8s to use the internal [Zarf Registry](../packages/zarf-registry/). This works well for simple K8s deployments where Zarf is performing the actual manifest apply but fails when using a secondary gitops tools suchs as [Flux](https://github.com/fluxcd/flux2), [ArgoCD](https://argo-cd.readthedocs.io/en/stable/), etc. At that point, Zarf is unable to provide mutation and it is dependent on the package author to do the mutations themselves using rudimentary templating. Further, this issue also exists when for CRDs that references the [git server](../packages/gitea/). A `zarf prepare` command was added previously to make this less painful, but it still requires additional burden on package authors to do something we are able to prescribe in code.","## Decision 
## Decision

We will replace the current Helm Post Rendering based mutation approach with a dedicated mutation step integrated into the Zarf workflow.

Key points of the decision:

- Introduce a built-in mutation mechanism in Zarf that applies image path and secret substitutions during the package preparation phase.
- This mutation step will operate independently of Helm's post-rendering, enabling mutation before GitOps tools like Flux or ArgoCD consume the manifests.
- The new mutation approach will also handle CRDs referencing the Git server, ensuring consistent image and secret references.
- This alleviates the burden on package authors, removing the need for rudimentary templating or manual mutation.
- The existing `zarf prepare` command will be enhanced to perform comprehensive mutation automatically.
- Overall, this improves consistency, maintainability, and compatibility with GitOps workflows.","## Decision

A [mutating webhook](https://kubernetes.io/docs/reference/access-authn-authz/extensible-admission-controllers/) is standard practice in K8s and there [are a lot of them](https://kubernetes.io/docs/reference/access-authn-authz/admission-controllers/#what-does-each-admission-controller-do). Using the normal Zarf component structure and deployment strategy we can leverage a mutating webhook to perform automatic imagePullSecret binding and image path updates as well as add additional as-needed mutations such as updating the [GitRepository](https://fluxcd.io/docs/components/source/gitrepositories/) CRD with the appropriate secret and custom URL for the git server if someone is using Flux."
"## Context

In ADR 3, the decision was made to create a rust binary (`stage1`) that would re-assemble a `registry:2` image and a go registry binary (`stage2`) from a series of configmaps. While this solution works, it is overkill for the operations that `stage2` performs. The `stage2` binary is only responsible for 1. starting a docker registry in `rw` mode, 2. pushing the `registry:2` crane tarball into said registry, 3. starting the docker registry in `r` mode. This `registry:2` image is then immediately consumed by the `zarf-registry` package, creating a true in-cluster docker registry. The injector pod is then destroyed. The overhead this operation creates:

- having to keep track of another binary (making the total number 3 for the zarf ecosystem)
- nearly doubling the amount of configmaps loaded into the cluster (makes init slower)
- having to compile the binary for each platform (adds to the build time + ci)
- using a full-featured docker registry to host a single image (wasteful)","## Decision 
## Decision

We will remove the `stage1` rust binary and replace it with a lightweight shell script or minimal program that performs the necessary operations of `stage2` (starting the docker registry in rw mode, pushing the `registry:2` crane tarball, then restarting in r mode).

This reduces operational overhead by eliminating an extra binary, decreases configmap usage, shortens build and CI times, and avoids using an oversized full-featured registry image unnecessarily.","## Decision

The rust binary is already being injected via configmap and unpacking the tarball. There is little need to bring everything but the kitchen sink to just serve a single image. Therefore the decision is to use the rust binary to perform the entire injection process. This required a few changes to the rust binary:

- not only re-assemble + unpack the tarball, but also unpack the `registry:2` image (stored as a [crane tarball format](https://github.com/google/go-containerregistry/tree/main/pkg/v1/tarball))
- transform the `registry:2` crane manifest to a docker v2 manifest
- spin up an HTTP server compliant with the v2 docker registry API to serve the `registry:2` image"
"## Context

There are sections of the code that are not easily able to be tested by our end-to-end testing and now that Zarf is moving into being a library for other products there will be more scrutiny around our defined interfaces.  This ADR explores ways that we could adjust our testing strategy to address these concerns.

Potential considerations:

1. Introduce Unit-Testing Zarf-wide
    Pros:
        - More of the codebase is covered with tests and will force us to take more consideration when updating it
    Cons:
        - As the codebase evolves the efficacy of these tests is likely to go down, especially if they are written to the code rather than the interface

2. Introduce Unit Testing in a defined and limited capacity within Zarf
    Pros:
        - A decent amount of the codebase will be tested (specifically we can target those areas difficult to e2e test)
        - We can be picky about what/where we unit test so that the maintenance burden of the tests is not too high
    Cons:
        - We will need to be vigilant when PRs come through with Unit Tests that these are correct applications of them

3. Introduce Integration Testing or partial End-to-End testing
    Pros:
        - This is closer to how we already test within Zarf
    Cons:
        - These can be relatively complex to orchestrate and maintain over time requiring complex mocks or other mechanisms to make them work","## Decision 
## Decision

We will introduce unit testing in a defined and limited capacity within Zarf.

Rationale:

* This approach allows us to target specific areas of the codebase that are difficult to cover with end-to-end tests, improving coverage where it matters most.
* It balances the benefits of increased test coverage with manageable maintenance overhead, avoiding widespread tests that may become brittle as the code evolves.
* We will establish guidelines and review processes to ensure that unit tests added in PRs are appropriate, focused, and maintainable.
* Integration and full end-to-end tests will continue to be used for broader coverage, given their complexity and maintenance cost.","## Decision

It was decided to introduce a limited set of unit tests to the Zarf codebase (2) because this will enable us the most flexibility and control over how we test while also allowing us to specifically target specific units without a ton of overhead.  Specifically we will ask the following before implementing a Unit Test:

1. Is what I want to test a true unit (i.e. a single function or file)?
2. Does what I want to test have a clearly defined interface (i.e. a public specification)?
3. Is this code inside of the `src/pkg` folder or should it be?"
"## Context

Images are not the only way that dependencies can be brought in via a Zarf package (our own init package has two components that are not images yet could have vulnerabilities within them, k3s and the injector).  We should SBOM these in addition to images so that we are providing a more complete picture to our users.

Potential considerations:

1. Run Syft against the entire zarf temp build directory
    Pros:
        - This would provide the most information for what _might_ be in a Zarf package
    Cons:
        - If git repos are brought in you could catch many index files that are actually not in the package but are dependencies of the repos leading to confusion

2. Run Syft against files and dataInjections
    Pros:
        - We know these files are actually inside of the package and won't just be noise
        - This is the most common two ways for people to include additional artifacts in packages (we use files in our own init package)
    Cons:
        - This is only a subset of what Zarf provides and someone could commit an artifact to a git repo for example

3. Allow user flexibility in what gets SBOMed
    Pros:
        - This provides the user the most flexibility
    Cons:
        - This could be complex to get right on implementation and if it were optional may be a forgotten feature by most users","## Decision 
## Decision

We will implement approach 2: Run Syft against files and dataInjections inside the Zarf package.

This approach provides the best balance between accuracy and relevance, ensuring that only artifacts definitely included in the package are scanned without introducing noise from external git repositories. It aligns with common use cases, including our own init package, and delivers actionable SBOM data to users.

We will revisit support for more flexible or broader SBOM generation in future iterations if user demand arises, to keep the current implementation straightforward and maintainable.","## Decision

It was decided that we would SBOM the files and dataInjections inclusions by component (2) and include them into our SBOM viewer that way.  This will allow us to characterize what SBOMing in Zarf may look like going forward without introducing something that is just optional or that might make too much noise at first blush."
"## Context

Zarf was rooted in the idea of declarative K8s deployments for disconnected environments. Many of the design decisions made in Zarf are based on this idea. However, in certain connected environments, Zarf can still be leveraged as a way to define declarative deployments and upgrades without the constraints of disconnected environments. To that end, providing a declarative way to deploy Zarf packages without the need for a Zarf init package would be useful in such environments.","## Decision 
## Decision

We will support a declarative deployment method for Zarf packages that does not require a Zarf init package, enabling deployments in connected environments. This approach will allow users to define and apply deployments and upgrades declaratively using standard Kubernetes manifests or package definitions, leveraging Zarf’s existing capabilities where possible but without the constraints imposed by disconnected scenarios.

Because disconnected environment constraints such as offline bundle initialization do not apply here, the system will permit direct application of package manifests and automated upgrades, making it simpler and more flexible for connected environments while preserving the core Zarf design principles.","## Decision

YOLO mode is an optional boolean config set in the `metadata` section of the Zarf package manifest. Setting `metadata.yolo=true` will deploy the Zarf package ""as is"" without needing the Zarf state to exist or the Zarf Agent mutating webhook. Zarf packages with YOLO mode enabled are not allowed to specify components with container images or Git repos and validation will prevent the package from being created."
"## Context

Originally, the `scripts` noun was added to components to allow us to move hard-coded init business logic out of the codebase and into the package system. At the time there was only a `before` and `after` section with simply an array entry per command. Later, `prepare` was added as a way to do something during `zarf package create`. As teams began to find new ways to use the capabilities, their limitations became more obvious.","## Decision 
## Decision

We decided to evolve the `scripts` noun in components by introducing a more structured and extensible approach:

- Replace the simple array entries with a defined set of lifecycle hooks such as `before`, `prepare`, `after`, and potentially others as needed, each explicitly named and documented.
- Allow each hook to define multiple named scripts with clear execution order and context.
- Support parameterization and conditional execution of scripts to increase flexibility.
- Maintain backward compatibility by supporting the existing simple array syntax, but encourage migration to the new structured format.
- Document the new design thoroughly to help teams leverage the enhanced capabilities and avoid past limitations.

This decision ensures the `scripts` noun can accommodate growing use cases and provides a clear, maintainable pattern for extending initialization and packaging logic in components.","## Decision

The `scripts` section of the `zarf.yaml` will be replaced with a new `actions` section. The `actions` section will be a map of action names to a list of commands to run. `actions` will contain `action sets` that map to the following lifecycle events:

- `onCreate` - Runs during `zarf package create`
- `onDeploy` - Runs during `zarf package deploy`
- `onRemove` - Runs during `zarf package remove`

In addition to adding more lifecycle events, the `actions` section will also allow for more complex actions to be defined. New configurations include, setting the cmd directory, defining custom env variables, setting the number of retries, setting the max total seconds, muting the output, and [setting a variable](../docs/3-create-a-zarf-package/7-component-actions.md#creating-dynamic-variables-from-actions) to be used in other actions or components.

Further details can be found in the `component-actions` [component actions documentation](../docs/3-create-a-zarf-package/7-component-actions.md), [package create lifecycle documentation](../docs/3-create-a-zarf-package/5-package-create-lifecycle.md), [package deploy lifecycle documentation](../docs/4-deploy-a-zarf-package/1-package-deploy-lifecycle.md), and the [example package](../examples/component-actions/README.md)."
"## Context

There has been a long-standing usability gap with Zarf when doing local development due to a lack of local image support. A solution was merged in, [#1173](https://github.com/defenseunicorns/zarf/pull/1173), and released in [v0.23.4](https://github.com/defenseunicorns/zarf/releases/tag/v0.23.4) to support this feature. Unfortunately, we didn't realize there is a [glaring issue](https://github.com/defenseunicorns/zarf/issues/1214) with the implementation that causes Zarf to crash when trying to load large images into the local docker daemon.  The docker daemon support in Crane is somewhat naive and can send a machine into an OOM condition due to how the tar stream is loaded into memory from the docker save action. Crane does have an option to avoid this issue, but at the cost of being much slower to load images from docker.

We did extensive investigation into various strategies of loading docker images from the daemon including: crane, skopeo, the docker go client and executing the docker cli directly with varying levels of success. Unfortunately, some of the methods that did work well were up to 3 times slower than the current implementation, though they avoided the OOM issue. Lastly, the docker daemon save operations directly still ended up being slower than crane and docker produced a legacy format that would cause issues with [future package schema changes](https://github.com/defenseunicorns/zarf/issues/1319) we are planning for oci imports.

|                                                    | **Docker** | **Crane** |
| -------------------------------------------------- | ---------- | --------- |
| Big Bang Core (cached)                             | 3m 1s      | 1m 58s    |
| Big Bang Core (cached + skip-sbom)                 | 1m 51s     | 56s       |
| 20 GB Single-Layer Image (local registry)          |            | 6m 14s    |
| 20 GB Single-Layer Image (local registry + cached) | 5m 2s      | 2m 10s    |","## Decision 
## Decision

Given the trade-offs between performance and stability when loading large Docker images locally with Zarf, we will continue to use Crane for image loading despite its occasional out-of-memory (OOM) issues. Crane currently provides the best performance and compatibility with our future OCI package schema changes.

To mitigate the OOM crashes caused by Crane’s naïve tar streaming, we will:

- Monitor user reports and crash metrics to identify and understand OOM occurrences.
- Investigate enabling Crane’s slower but more memory-efficient loading option as a fallback when large images cause OOM issues.
- Explore improvements in the Crane integration or alternative implementations in the future to balance performance and reliability.
- Avoid switching to Docker’s native save/load or other tooling that produce legacy formats or significantly increase load times.

This approach prioritizes maintaining fast local development workflows while acknowledging current limitations and planning ongoing improvements.","## Decision

We had hoped to leverage docker caching and avoid crane caching more, but realized that caching was still occurring via Syft for SBOM. Additionally, the extremely-large, local-only image is actually the edge case here and we created a recommended workaround in the FAQs as well as an inline alert when a large docker image is detected. This restores behavior to what it was before the docker daemon support was added, but with the added benefit of being able to load images from the docker daemon when they are available locally."
"## Context

One primary application component that end users of Zarf are deploying is [Big Bang](https://repo1.dso.mil/big-bang/bigbang). The installation of Big Bang is complicated for several reasons:

- It requires Flux to be installed to deploy correctly due to the use of Flux CRDs.
- The [images](https://umbrella-bigbang-releases.s3-us-gov-west-1.amazonaws.com/umbrella/1.51.0/package-images.yaml) defined within Big Bang are normally a superset of the images needed for any individual deployment.
- All images that Big Bang might need takes 10s of gigabytes of storage to include in a Zarf package.
- The git repositories defined within Big Bang are normally a superset of the git repositories needed for any individual deployment.
- Injecting a `values.yaml` file into the [default deployment structure](https://repo1.dso.mil/big-bang/bigbang/-/blob/master/base/kustomization.yaml) is complicated and the discovery of which images are needed is a function of the values that are provided to the Big Bang chart","## Decision 
## Decision

To address the complexity of deploying Big Bang with Zarf, the following decisions were made:

1. **Modular Packaging of Images and Repositories:** Instead of including the entire superset of images and git repositories in a single Zarf package, create multiple modular packages that each contain only the images and repositories relevant to specific deployment use cases. This reduces storage requirements and allows users to select only what they need.

2. **Dynamic Values Injection Support:** Provide tooling or mechanisms within Zarf to programmatically inject or override `values.yaml` files into Big Bang's default deployment structure during package creation or deployment. This supports accurate discovery of required images based on deployment configuration.

3. **Flux Dependency Handling:** Ensure that Flux is either pre-installed or included as a dependency package that can be installed prior to deploying Big Bang, to satisfy its CRD prerequisites.

4. **Configuration-driven Deployment:** Encourage the use of standardized deployment configurations that identify which images and repositories are necessary, allowing Zarf packaging and deployment processes to tailor the included components effectively.

This approach balances storage efficiency, ease of deployment, and flexibility by enabling deployment customization and managing dependencies explicitly.","## Decision

Deployments of Big Bang can be managed with a new `bigbang` noun in the zarf.yaml that manages the complexity of the deployment. This capability will take the values provided to the big bang chart, template them during the package phase to identify which [Big Bang packages](https://repo1.dso.mil/big-bang/bigbang/-/blob/master/docs/packages.md) are being configured in the Zarf package. The code then includes only the git repositories and images needed for the configured packages, and does not include the git repositories and images for packages that would not be deployed.

The `bigbang` section will provide the following configurations for managing a big bang deployment:

- `version` - Identifies the particular version of Big Bang to deploy, which corresponds to git tags in the provided `repo`. See versions of Big Bang [here](https://repo1.dso.mil/big-bang/bigbang/-/releases).
- `repo` - Identifies the git repository Big Bang is hosted on. Defaults to https://repo1.dso.mil/big-bang/bigbang.git
- `valuesFiles` - list of local files that get passed to the Big Bang helm chart for deployment.
- `skipFlux` - boolean to determine if the flux installation for Big Bang should be skipped. Only set this to true if flux has been deployed in a different way already in the cluster."
"## Context

Zarf packages are currently only available if built locally or through manual file transfers. This is not a scalable way to distribute packages. We wanted to find a way to distribute and publish packages in a way that is easily consumable for the majority of users. When considering the goal of being able to share packages, security and trust are very important considerations. We wanted our publishing solution and architecture changes to keep in mind signing of packages and the ability to verify the integrity of packages.

We know we are successful when:

1. (Priority) Users can use Zarf to natively publish a Zarf package to an OCI compliant registry
2. (Secondary goal) Package creators can sign Zarf packages to enable package deployers can trust a packages supply chain security","## Decision 
## Decision

We will implement native support in Zarf for publishing and pulling packages directly to and from OCI compliant registries. This will enable seamless distribution and consumption of Zarf packages by the majority of users without relying on local builds or manual file transfers.

To address security and trust, we will integrate package signing capabilities that allow package creators to sign Zarf packages using cryptographic signatures. Package deployers will then be able to verify the integrity and authenticity of packages prior to deployment, enhancing supply chain security.

This approach prioritizes OCI registry compatibility for ease of use while ensuring robust security measures through package signing and verification features.","## Decision

We decided that changing the structure of Zarf packages to be an OCI artifact would be the best way to distribute and publish packages as registries are already an integral part of the container ecosystem."
"## Context

Zarf currently supports git servers and container registries within the airgap to host dependencies for applications, and while this works well for most production deployments, it doesn't cater as well to airgap development where you may need artifacts and libraries for various coding languages to compile and develop software.  Zarf's support of `git` is also somewhat lacking in that it only supports flux `GitRepository` objects and does not support more generic use cases where clients try to reach out to upstream `git` hosts in a more native way.","## Decision 
## Decision

- Extend Zarf to better support airgap development environments by including local artifact repositories and package registries for various programming languages, enabling developers to fetch dependencies required for compiling and developing software within the airgap.

- Enhance Zarf's git support beyond Flux `GitRepository` objects to accommodate generic upstream git interactions, allowing more native git usage patterns inside airgapped environments.

- Maintain Zarf's current capabilities for production deployment use cases while expanding its flexibility for development workflows inside airgaps.","## Decision

Since we already had an artifact registry available to us in Gitea, it was decided to utilize that as the default provider for this functionality in addition to matching the external support for `git` and `registry` servers with a new `artifact` server specification on `init`.  From here, to access the configured server we had two main options:

1. Transform any artifact references statically (i.e. swap upstream URLs in build scripts before bringing them into the environment)
2. Transform any artifact references dynamically (i.e. swap upstream URLs in an active proxy that any build scripts could pickup through DNS)

It was decided to go with #2 since this would allow us to support a wider array of build technologies (including those that wrap existing commands like Buck/Bazel/Make) as well as support builds that may be coming from resources not brought in by Zarf.  This allows for more flexibility in how Zarf could transform URLs while allowing these commands to run as they would on the internet side without any modification."
"## Context

Eventually, Zarf needs to become a ""Generally Available"" v1.x.x product that people can rely on for mission-critical operations.  Today, Zarf can be used in these environments; though, it requires someone more involved in the Zarf lifecycle than a normal consumer/user to make that successful due to the regular introduction of breaking changes and the lack of testing in certain areas.","## Decision 
## Decision

To transition Zarf to a stable, Generally Available (GA) v1.x.x release suitable for mission-critical operations, we will adopt the following measures:

- Establish a formal release process that includes clear versioning, changelogs, and adherence to semantic versioning to minimize breaking changes within minor releases.

- Implement comprehensive testing coverage across all critical areas of the product to detect regressions and ensure stability.

- Enhance documentation to support users with clear upgrade paths, usage guides, and operational best practices.

- Introduce a user-friendly lifecycle management approach that reduces the need for deep involvement in upgrade and maintenance tasks by normal consumers.

- Prioritize backward compatibility and support deprecation notices in advance to give users time to adapt.","## Decision

To make Zarf a Generally Available product we need to focus on overall stability and mechanisms to ensure long-term stability.  ""Stability,"" in this case, is both that of the features we release and of the APIs and schemas we present to Zarf consumers.

To increase this stability, we decided to implement the following:

- [ ] Mechanism/branching strategy to backport patch fixes to older minor releases
- [x] Clear definition of `released`, `beta`, and `alpha` features, including a matrix of their support across OSes
- [ ] Clear definition of when backward compatibility checks are going to be removed with clear messaging to users
- [ ] End to End testing that covers the `released` features outlined in that feature matrix - this should also be done:
  - across operating systems (specifically: Windows, macOS, Linux)
  - across major k8s distros (specifically: K3d, K3s, Minikube, Kind, EKS, AKS, OpenShift)
  - across registry providers (specifically: Docker Distribution, ECR, ACR)
  - across git providers (specifically: Gitea, GitLab)
- [ ] Unit testing that covers our library code (`src/pkg`) for people using Zarf as a library (code coverage metric TBD)
- [ ] Mechanisms and tests to not break compatibility with packages built with older versions of Zarf
- [ ] Mechanisms to notify users when they may need to upgrade the Zarf Agent (or Pepr capability)
- [ ] Mechanisms to ensure users can easily access documentation specific to the version of Zarf they use
- [ ] Mechanisms to ensure a more seamless Zarf install experience (i.e., macOS binary signing, `sudo apk add zarf`, `asdf install zarf X.X.X`)
- [ ] Regularly published/maintained example package(s) for tutorials/quick install
- [ ] Clear definition/strategy for ""what Zarf is"" including clear docs on how to use `released` features

>  **Note**: A [x] checkmark denotes items already addressed in Zarf."
"## Context

The idea of `hooks` is to provide a way for cluster maintainers to register functionality that runs during the deployment lifecycle. Zarf packages already have the concept of `actions` that can execute commands on the host machine's shell during certain package lifecycle events. As `actions` gain more adoption, the team has noticed they are being used to add functionality to Zarf in unexpected ways. We want `actions` to be a tool that extends upon the functionality of Zarf and its packages, not a tool that works around missing or clunky functionality.

We want package creators to be able to create system agnostic packages by leveraging core Zarf functionality. The following is one such scenario:

- _IF_ ECR is chosen as the external registry during `zarf init` / cluster creation, _THEN_ Zarf will seamlessly leverage ECR without requiring advanced user effort.

Using ECR as a remote registry creates 2 problems that Zarf will need to solve:

 1. ECR authentication tokens expire after 12 hours and need to be refreshed. This means the cluster will need to constantly be refreshing its tokens and the user deploying packages will need to make sure they have a valid token.
 2. ECR Image Repositories do not support 'push-to-create'. This means we will need to explicitly create an image repository for every image that is being pushed within the Zarf package.

Packages that get deployed onto a cluster initialized with ECR as its remote registry will need to make sure it solves these 2 problems.

Currently there are 2 solutions:

1. The package deployer solves the problem pre-deployment (creating needed repos, secrets, etc...)
2. The package itself solves these problems with `actions` that are custom built for ECR clusters.

Neither one of these current solutions are ideal. We don't want to require overly complex external + prior actions for Zarf package deployments, and we don't want package creators to have to create and distribute packages that are specific to ECR.

Potential considerations:","## Decision 
## Decision

We will introduce a first-class `hooks` mechanism in Zarf to handle cluster-specific operational concerns like ECR integration.

1. **Purpose**: `hooks` will provide a structured way for cluster maintainers to register lifecycle functionality that transparently handles cluster-specific requirements (e.g., ECR token refresh, repository creation) without burdening package creators or deployers.

2. **Separation from Actions**: Unlike `actions`, which are package-scoped and designed for extending package functionality, `hooks` will be cluster-scoped and managed by cluster maintainers. This separation will prevent misuse of `actions` as workarounds for missing core functionality.

3. **ECR Integration Example**: If ECR is selected as the external registry during `zarf init`, hook implementations will:
   - Automatically refresh ECR authentication tokens as required, ensuring uninterrupted push/pull operations.
   - Automatically create necessary ECR image repositories before package images are pushed, solving the 'push-to-create' limitation transparently.

4. **User Experience**: By embedding this logic within hooks managed at the cluster level, packages remain system-agnostic and deploy seamlessly on clusters regardless of whether they use ECR or another registry.

5. **Implementation**: Hooks will be registered and executed at appropriate stages in the deployment lifecycle, ensuring that cluster-specific prerequisites and maintenance actions are handled automatically.

This approach improves maintainability, robustness, and user-friendliness by centralizing cluster-specific logic outside of individual packages or deploy-time manual steps.","## Decision

[Pepr](https://github.com/defenseunicorns/pepr) will be used to enable custom, or environment-specific, automation tasks to be integrated in the Zarf package deployment lifecycle. Pepr also allows the Zarf codebase to remain agnostic to any third-party APIs or dependencies that may be used.

A `--skip-webhooks` flag has been added to `zarf package deploy` to allow users to opt out of Zarf checking and waiting for any webhooks to complete during package deployments."
"## Context

We need a way to decouple transformations from Zarf. We know the Zarf transformation library is battle tested, hardened, and reliable. As Pepr takes admission responsibilities from the Zarf Agent, we need a way to synchronize the TypeScript with the Go code instead of maintaining two disparate libraries which will be expected to grow.

We considered:

- WASM
- gRPC
- REST
- Rewrite the code in TypeScript","## Decision 
## Decision

We will use WASM to decouple transformations from Zarf.

Rationale:

- WASM allows us to reuse the battle-tested Go transformation library directly in the TypeScript environment, avoiding duplication of logic.
- It enables synchronization between the TypeScript and Go codebases by using a shared compiled artifact instead of maintaining two separate implementations.
- WASM provides better performance and tighter coupling than gRPC or REST for this use case.
- Rewriting the Go code in TypeScript is undesirable due to the effort involved and potential for divergence.

Therefore, compiling the Go transformation library to WASM and integrating it into Pepr's TypeScript code is the chosen path.","## Decision

We conformed around using WASM because we can leverage the battle tested transform library from Zarf without incurring network overhead cost from pod to pod or container to container communications."
