context,decision,predicted_decision
"## Context

In previous releases of Zarf, the creation of the initialization package at the core of many of our E2E tests required repository secrets to login to registry1. Since this is an open-source project, anyone could submit a change to one of our GitHub workflows that could steal our secrets. In order to protect our secrets from any bad-actors we used [peter-evans/slash-command-dispatch@v2](https://github.com/peter-evans/slash-command-dispatch) so that only a maintainer would have the ability to run the E2E tests when a PR is submitted for review.

In the current version of Zarf (v0.15) images from registry1 are no longer needed to create the zarf-init-{{arch}}.tar.zst. This means, given our current span of E2E tests, we no longer need to use repository secrets when running tests. This gives us the ability to reassess the way we do our E2E testing.

When considering how to handle the tests, some of the important additions we were considering were:
  1. Ability to test against different kubernetes distributions
  2. Ability to test against different linux distributions
  3. Ability to run (at least some of) the E2E tests locally without relying on an ec2 instance - for quicker feedback loops when developing new features","## Decision 
Given that we no longer need repository secrets for E2E tests in Zarf v0.15 and considering the desired test capabilities, we will redesign the E2E testing framework to:

1. Remove the existing restrictions requiring maintainer approval to run tests due to secret usage, enabling automated test runs on PR submissions.
2. Implement configurable testing matrices supporting multiple Kubernetes distributions and Linux distributions, enabling broad environment coverage.
3. Introduce support for running a subset of E2E tests locally without requiring EC2 instances or cloud infrastructure, thereby improving developer feedback speed.
4. Maintain flexibility in running full test suites in cloud environments for comprehensive integration testing.
5. Ensure that the new testing approach is secure, maintainable, and transparent, leveraging existing infrastructure where possible but removing secret-dependent bottlenecks.

This approach balances the improved security posture with enhanced test coverage, developer productivity, and operational simplicity.","## Decision

The previous E2E test code was not extensible enough to be reused to test Zarf against different kubernetes distributions. The test suite was refactored so that we could write a setup and teardown function for each kubernetes distribution we wanted to verify against and the test suite was then responsible for cycling through the different distributions. This gives us the ability to test multiple kubernetes distributions against the same exact test cases.

The individual test cases were also rewritten to not rely on terratest running a bash command over ssh. Instead, the test uses the locally built Zarf binary and example packages to validate expected behavior. This approach works both on local dev machines (linux/mac) and on the Ubuntu GitHub Runner that gets triggered when a pull request is created. This also has the positive side effect of not needing to wait several minutes for an ec2 instance to spin up for testing.

Since we no longer need repository secrets to run the E2E tests, we removed the requirement for a maintainer to use a `/test all` chatops command to dispatch the tests. Instead, there is a new test workflow defined for each kubernetes distribution we are verifying against and the tests get run automatically whenever a PR is created or updated.

When looking back at the list of 'important additions' we were considering above. All three are addressed with this approach. Testing against different kubernetes distributions is as simple as defining how to create and destroy the cluster. All of the test cases are runnable locally and then because of that testing on a linux distribution is possible by just switching over to another machine and running the same `make test-e2e` there. This also gives us the ability to test against cloud distributions like EKS! All you need is a valid kubeconfig and running `go test ./...` in the `./src/test/e2e` directory will run all of the test cases against the EKS cluster."
"## Context

In order to create any workloads in K8s, an image has to exist on the node or be pulled in from an OCI Distribution server (docker registry). Local K8s distros such as KIND, K3D, K3S, Microk8s have CLI support for injecting or pushing images into the CRIs of cluster nodes. No standard or tool exists to do this generically in K8s as the CRI sits outside the problem of K8s beyond just communicating with it. For Zarf to push images into a K8s cluster that does not have a CLI option to inject the image, we have to establish some mechanism to create a temporary registry, use an existing one, or inject the image in the cluster. Zarf must also support unknown environments with no other dependencies; we cannot assume a registry exists. Typically when K8s pulls images from a remote registry, it sends the request to the CRI that then does the pull outside of the K8s context. The CRI runs at the host level on a per-node basis, so to access a private registry, the TLS trust needs to be modified on any host/node that would attempt to pull the image. The two primary ways to do this are modifying the node's root certificate authorities or the CRIs configuration if it has an option for TLS root CA. Lastly, as this is per node, all nodes in the cluster would need to be modified or some affinity/taint to force the pod to use a single node during bootstrapping.","## Decision 
To support image injection into Kubernetes clusters without assuming existing CLI options or registries, Zarf will implement a flexible, fallback image distribution strategy:
1. Whenever possible, use the native CLI mechanisms provided by local Kubernetes distributions (e.g., KIND, K3D, K3S, Microk8s) to push or inject container images directly into cluster node CRIs.
2. For environments lacking such CLI support or existing internal registries, Zarf will create a temporary container registry within the cluster as an ephemeral, trusted image source. This registry will be dynamically deployed and configured with appropriate TLS trust so cluster nodes can securely pull images.
3. Zarf will also support injecting images by modifying nodes directly, including updating root certificate authorities or configuring the CRI to trust custom registries, when feasible and safe to do so, ensuring that all relevant nodes are configured consistently.
4. To mitigate complexity and ensure reliable access, Zarf may taint or set affinity on pods during bootstrap to run on nodes with proper image trust configured.
5. All implementations will prioritize zero-dependency operation and compatibility with unknown environments where no native registry or injection support exists.
This strategy ensures robust support for image distribution, respects the architecture of Kubernetes and CRIs, and recognizes the practical constraints of node-level TLS configuration and multi-node clusters.","## Decision

Because we cannot require third-party dependencies, the requirement from some cloud-managed or distro-managed registry is not an option as not every K8s cluster will have that available.  Running an in-memory registry while zarf is performing `zarf init` was initially explored to resolve the external dependency issue.  However, this solution proved too complex when dealing with network traversal (especially behind NATs), firewall, and NACL rulesets.  Additionally, because of the complexities around TLS trust, the in-memory registry was not a viable solution.

After iterating on several solutions, including `kubectl cp`, `kubectl exec`, a busybox configmap injection that brought in netcat to stream files, and a few variations on those ideas, we found using only configmaps to be the most predictable method for injection. The challenge with this mode is that the ETCD limit is 1 MB total, with binary data base64-encoded leaving roughly 670 KBs of data per configmap, far too small to bring the registry tarball in a single configmap. So instead, we used a combination of a custom Rust binary compiled with MUSL to perform file concatenation, untarring, and verification of a set of split tarball chunks across a variable number of configmaps. We found that chunking by less than the near-maximum configmap size was more performant on some resource-constrained control planes. The details of this solution and a drawing are located in the main README of this repo."
"## Context

SBOM are required for software running on government hardware per EO14028.","## Decision
To comply with Executive Order 14028, Arachne will integrate automated Software Bill of Materials (SBOM) generation into its build and release processes. This will ensure that every software artifact produced includes a detailed SBOM documenting all included components and their versions. The SBOM generation will follow widely accepted industry standards (such as SPDX or CycloneDX) to maximize interoperability and transparency. Additionally, the build system and deployment pipelines will be updated to enforce SBOM presence as a prerequisite for software release to government hardware environments. This approach guarantees compliance with EO14028 while maintaining a clear, auditable software supply chain for all Arachne deployments.","## Decision

Using Witness' Syft attestor functionality allows Zarf to continue to get more refined SBOM capabilities as Witness' capabilities expand over time. Syft is capable of finding installed packages and some binaries for statically compiled dependencies over each image within a Zarf package. This allows for SBOMs for each image to be generated and packaged along with the Zarf package.  Abilities to export the SBOM to SDPX and CycloneDX formatted documents as well as a browse-able web page are in works."
"## Context

Currently Zarf leverages [Helm Post Rendering](https://helm.sh/docs/topics/advanced/#post-rendering) to mutate image paths and secrets for K8s to use the internal [Zarf Registry](../packages/zarf-registry/). This works well for simple K8s deployments where Zarf is performing the actual manifest apply but fails when using a secondary gitops tools suchs as [Flux](https://github.com/fluxcd/flux2), [ArgoCD](https://argo-cd.readthedocs.io/en/stable/), etc. At that point, Zarf is unable to provide mutation and it is dependent on the package author to do the mutations themselves using rudimentary templating. Further, this issue also exists when for CRDs that references the [git server](../packages/gitea/). A `zarf prepare` command was added previously to make this less painful, but it still requires additional burden on package authors to do something we are able to prescribe in code.","## Decision 
We will implement a dedicated manifest mutation phase as part of the Zarf package deployment pipeline that operates independently of Helm’s post-rendering.
This phase will:
1. Take rendered Kubernetes manifests as input.
2. Programmatically locate and mutate image paths, secrets, and references to the internal Zarf Registry.
3. Handle CRDs and custom resources such as those referencing the git server automatically.
4. Be decoupled from the deployment tool used, allowing compatibility with GitOps tools like Flux and ArgoCD.
5. Provide a high-level API and reusable libraries for package authors to integrate standard mutation logic without manual templating.
This approach will restore the ability for Zarf to fully control and prescribe manifest transformations, reducing the burden on package authors, and improving consistency and reliability across deployment methods.","## Decision

A [mutating webhook](https://kubernetes.io/docs/reference/access-authn-authz/extensible-admission-controllers/) is standard practice in K8s and there [are a lot of them](https://kubernetes.io/docs/reference/access-authn-authz/admission-controllers/#what-does-each-admission-controller-do). Using the normal Zarf component structure and deployment strategy we can leverage a mutating webhook to perform automatic imagePullSecret binding and image path updates as well as add additional as-needed mutations such as updating the [GitRepository](https://fluxcd.io/docs/components/source/gitrepositories/) CRD with the appropriate secret and custom URL for the git server if someone is using Flux."
"## Context

In ADR 3, the decision was made to create a rust binary (`stage1`) that would re-assemble a `registry:2` image and a go registry binary (`stage2`) from a series of configmaps. While this solution works, it is overkill for the operations that `stage2` performs. The `stage2` binary is only responsible for 1. starting a docker registry in `rw` mode, 2. pushing the `registry:2` crane tarball into said registry, 3. starting the docker registry in `r` mode. This `registry:2` image is then immediately consumed by the `zarf-registry` package, creating a true in-cluster docker registry. The injector pod is then destroyed. The overhead this operation creates:

- having to keep track of another binary (making the total number 3 for the zarf ecosystem)
- nearly doubling the amount of configmaps loaded into the cluster (makes init slower)
- having to compile the binary for each platform (adds to the build time + ci)
- using a full-featured docker registry to host a single image (wasteful)","## Decision 
We will replace the current two-stage initialization process involving the `stage1` Rust binary and the `stage2` Go binary with a simplified approach that eliminates the need for `stage1`.
Instead, a streamlined `stage2` will be enhanced to directly handle:
1. Starting the docker registry in read-write mode.
2. Pushing the `registry:2` crane tarball into the registry.
3. Restarting the docker registry in read-only mode.
This change reduces operational complexity by:
- Removing the need to maintain and build the additional `stage1` binary across multiple platforms.
- Reducing the total number of configmaps loaded into the cluster, speeding up initialization.
- Avoiding the overhead of running a full-featured docker registry solely to host a single image.
This decision favors simplicity and efficiency, streamlining the injection workflow while still enabling creation of the in-cluster docker registry consumed by the `zarf-registry` package.
The injector pod will continue to be destroyed after initialization to minimize resource usage.","## Decision

The rust binary is already being injected via configmap and unpacking the tarball. There is little need to bring everything but the kitchen sink to just serve a single image. Therefore the decision is to use the rust binary to perform the entire injection process. This required a few changes to the rust binary:

- not only re-assemble + unpack the tarball, but also unpack the `registry:2` image (stored as a [crane tarball format](https://github.com/google/go-containerregistry/tree/main/pkg/v1/tarball))
- transform the `registry:2` crane manifest to a docker v2 manifest
- spin up an HTTP server compliant with the v2 docker registry API to serve the `registry:2` image"
"## Context

There are sections of the code that are not easily able to be tested by our end-to-end testing and now that Zarf is moving into being a library for other products there will be more scrutiny around our defined interfaces.  This ADR explores ways that we could adjust our testing strategy to address these concerns.

Potential considerations:

1. Introduce Unit-Testing Zarf-wide
    Pros:
        - More of the codebase is covered with tests and will force us to take more consideration when updating it
    Cons:
        - As the codebase evolves the efficacy of these tests is likely to go down, especially if they are written to the code rather than the interface

2. Introduce Unit Testing in a defined and limited capacity within Zarf
    Pros:
        - A decent amount of the codebase will be tested (specifically we can target those areas difficult to e2e test)
        - We can be picky about what/where we unit test so that the maintenance burden of the tests is not too high
    Cons:
        - We will need to be vigilant when PRs come through with Unit Tests that these are correct applications of them

3. Introduce Integration Testing or partial End-to-End testing
    Pros:
        - This is closer to how we already test within Zarf
    Cons:
        - These can be relatively complex to orchestrate and maintain over time requiring complex mocks or other mechanisms to make them work","## Decision 
We will introduce a defined and limited capacity of unit testing within Zarf, focusing primarily on those parts of the codebase that are difficult or impossible to cover adequately with end-to-end testing.
This approach balances the need to increase code coverage and interface scrutiny while controlling the maintenance burden associated with unit tests.
Specific guidelines will be established to ensure unit tests target the public interfaces and well-defined internal modules rather than implementation details that are subject to frequent changes.
Code reviewers will be vigilant to ensure that unit tests added in PRs align with these guidelines and provide meaningful coverage without increasing test fragility.
Integration and end-to-end tests will continue to be the primary testing strategy, complemented by these targeted unit tests to cover edge cases and internal logic that cannot be exercised otherwise.","## Decision

It was decided to introduce a limited set of unit tests to the Zarf codebase (2) because this will enable us the most flexibility and control over how we test while also allowing us to specifically target specific units without a ton of overhead.  Specifically we will ask the following before implementing a Unit Test:

1. Is what I want to test a true unit (i.e. a single function or file)?
2. Does what I want to test have a clearly defined interface (i.e. a public specification)?
3. Is this code inside of the `src/pkg` folder or should it be?"
"## Context

Images are not the only way that dependencies can be brought in via a Zarf package (our own init package has two components that are not images yet could have vulnerabilities within them, k3s and the injector).  We should SBOM these in addition to images so that we are providing a more complete picture to our users.

Potential considerations:

1. Run Syft against the entire zarf temp build directory
    Pros:
        - This would provide the most information for what _might_ be in a Zarf package
    Cons:
        - If git repos are brought in you could catch many index files that are actually not in the package but are dependencies of the repos leading to confusion

2. Run Syft against files and dataInjections
    Pros:
        - We know these files are actually inside of the package and won't just be noise
        - This is the most common two ways for people to include additional artifacts in packages (we use files in our own init package)
    Cons:
        - This is only a subset of what Zarf provides and someone could commit an artifact to a git repo for example

3. Allow user flexibility in what gets SBOMed
    Pros:
        - This provides the user the most flexibility
    Cons:
        - This could be complex to get right on implementation and if it were optional may be a forgotten feature by most users","## Decision 
We will generate SBOMs for Zarf packages by running Syft on both container images and additional artifact types, including files and data injections included in the package. This approach strikes a balance between coverage and noise:
- Syft will be run against all container images inside the Zarf package, ensuring these primary components have comprehensive SBOMs.
- Syft will also be run against files and data injections explicitly included in the package, capturing non-image artifacts known to be inside the package.
- We will not run Syft on the entire temporary build directory (including git repos) to avoid noise from indirect dependencies not actually packaged.
- To provide flexibility, we will design the SBOM generation configuration to allow users to specify additional artifact paths or types to include, enabling advanced users to customize their SBOM coverage as needed.
- By default, users get robust coverage of primary artifact types without overwhelming noise or complexity.
This decision enables more complete SBOMs for Zarf packages while managing complexity and minimizing false positives from indirect or external dependencies.","## Decision

It was decided that we would SBOM the files and dataInjections inclusions by component (2) and include them into our SBOM viewer that way.  This will allow us to characterize what SBOMing in Zarf may look like going forward without introducing something that is just optional or that might make too much noise at first blush."
"## Context

Zarf was rooted in the idea of declarative K8s deployments for disconnected environments. Many of the design decisions made in Zarf are based on this idea. However, in certain connected environments, Zarf can still be leveraged as a way to define declarative deployments and upgrades without the constraints of disconnected environments. To that end, providing a declarative way to deploy Zarf packages without the need for a Zarf init package would be useful in such environments.","## Decision 
We will extend Zarf to support a fully declarative deployment mode that allows users to deploy Zarf packages directly, without the need for a Zarf init package.
This mode will enable connected environments to leverage Zarf's declarative deployment benefits without the constraints imposed by disconnected environment requirements.
The declarative deployment mode will:
- Accept a comprehensive package descriptor that defines all necessary deployment parameters.
- Manage package dependencies and upgrades in a declarative manner.
- Allow idempotent deployment and upgrades via standard Kubernetes mechanisms.
- Provide clear feedback and status reporting for deployment progress and outcomes.
By decoupling deployment from the init package, this approach increases flexibility while maintaining consistency with Zarf's core declarative design principles.","## Decision

YOLO mode is an optional boolean config set in the `metadata` section of the Zarf package manifest. Setting `metadata.yolo=true` will deploy the Zarf package ""as is"" without needing the Zarf state to exist or the Zarf Agent mutating webhook. Zarf packages with YOLO mode enabled are not allowed to specify components with container images or Git repos and validation will prevent the package from being created."
"## Context

Originally, the `scripts` noun was added to components to allow us to move hard-coded init business logic out of the codebase and into the package system. At the time there was only a `before` and `after` section with simply an array entry per command. Later, `prepare` was added as a way to do something during `zarf package create`. As teams began to find new ways to use the capabilities, their limitations became more obvious.","## Decision  
We will extend the `scripts` noun schema to support multiple named phases beyond just `before`, `after`, and `prepare`. This will allow components to declare finely-grained lifecycle script hooks that better fit diverse initialization and packaging scenarios.  
Key points:  
- The `scripts` noun will be a map of phase names (e.g. `before`, `prepare`, `after`, plus any new custom phases) each mapping to a list of scripts or commands to run.  
- Each script entry can include metadata to control execution details like environment, dependencies, failure handling, and order within the phase.  
- Phase definitions will be extensible so teams can add new lifecycle hooks as needed.  
- The executor will run scripts in the sequence defined by the phase ordering, ensuring predictable component initialization and packaging workflows.  
- Backwards compatibility with existing `before` and `after` array-style scripts will be maintained during transition.  
This approach enables more expressive and maintainable component lifecycle scripting fit for evolving operational requirements.","## Decision

The `scripts` section of the `zarf.yaml` will be replaced with a new `actions` section. The `actions` section will be a map of action names to a list of commands to run. `actions` will contain `action sets` that map to the following lifecycle events:

- `onCreate` - Runs during `zarf package create`
- `onDeploy` - Runs during `zarf package deploy`
- `onRemove` - Runs during `zarf package remove`

In addition to adding more lifecycle events, the `actions` section will also allow for more complex actions to be defined. New configurations include, setting the cmd directory, defining custom env variables, setting the number of retries, setting the max total seconds, muting the output, and [setting a variable](../docs/3-create-a-zarf-package/7-component-actions.md#creating-dynamic-variables-from-actions) to be used in other actions or components.

Further details can be found in the `component-actions` [component actions documentation](../docs/3-create-a-zarf-package/7-component-actions.md), [package create lifecycle documentation](../docs/3-create-a-zarf-package/5-package-create-lifecycle.md), [package deploy lifecycle documentation](../docs/4-deploy-a-zarf-package/1-package-deploy-lifecycle.md), and the [example package](../examples/component-actions/README.md)."
"## Context

There has been a long-standing usability gap with Zarf when doing local development due to a lack of local image support. A solution was merged in, [#1173](https://github.com/defenseunicorns/zarf/pull/1173), and released in [v0.23.4](https://github.com/defenseunicorns/zarf/releases/tag/v0.23.4) to support this feature. Unfortunately, we didn't realize there is a [glaring issue](https://github.com/defenseunicorns/zarf/issues/1214) with the implementation that causes Zarf to crash when trying to load large images into the local docker daemon.  The docker daemon support in Crane is somewhat naive and can send a machine into an OOM condition due to how the tar stream is loaded into memory from the docker save action. Crane does have an option to avoid this issue, but at the cost of being much slower to load images from docker.

We did extensive investigation into various strategies of loading docker images from the daemon including: crane, skopeo, the docker go client and executing the docker cli directly with varying levels of success. Unfortunately, some of the methods that did work well were up to 3 times slower than the current implementation, though they avoided the OOM issue. Lastly, the docker daemon save operations directly still ended up being slower than crane and docker produced a legacy format that would cause issues with [future package schema changes](https://github.com/defenseunicorns/zarf/issues/1319) we are planning for oci imports.

|                                                    | **Docker** | **Crane** |
| -------------------------------------------------- | ---------- | --------- |
| Big Bang Core (cached)                             | 3m 1s      | 1m 58s    |
| Big Bang Core (cached + skip-sbom)                 | 1m 51s     | 56s       |
| 20 GB Single-Layer Image (local registry)          |            | 6m 14s    |
| 20 GB Single-Layer Image (local registry + cached) | 5m 2s      | 2m 10s    |","## Decision 
To address the local image loading issues in Zarf, we will continue using Crane by default for loading images into the local Docker daemon because of its superior speed performance compared to alternatives.
However, to prevent crashes and OOM conditions caused by Crane’s memory-intensive loading method, we will introduce a configurable option to enable a slower but safer loading mode that avoids loading the entire tar stream into memory at once.
We will:
1. Retain Crane as the primary image loading tool given its performance advantages.
2. Implement and expose a configuration flag or environment variable that, when enabled, switches Crane into a streaming mode that avoids OOM but is significantly slower.
3. Document the trade-offs clearly for users to understand when to enable the safer loading mode (such as when loading very large images).
4. Continue monitoring upstream fixes or improvements in Crane, Docker Go client, and other tools in order to revisit this decision if a better solution becomes available.
5. Avoid using direct Docker CLI or skopeo due to legacy format issues and slower performance.
This approach balances usability and stability for local development, addressing the immediate OOM issue while preserving an efficient default.","## Decision

We had hoped to leverage docker caching and avoid crane caching more, but realized that caching was still occurring via Syft for SBOM. Additionally, the extremely-large, local-only image is actually the edge case here and we created a recommended workaround in the FAQs as well as an inline alert when a large docker image is detected. This restores behavior to what it was before the docker daemon support was added, but with the added benefit of being able to load images from the docker daemon when they are available locally."
"## Context

One primary application component that end users of Zarf are deploying is [Big Bang](https://repo1.dso.mil/big-bang/bigbang). The installation of Big Bang is complicated for several reasons:

- It requires Flux to be installed to deploy correctly due to the use of Flux CRDs.
- The [images](https://umbrella-bigbang-releases.s3-us-gov-west-1.amazonaws.com/umbrella/1.51.0/package-images.yaml) defined within Big Bang are normally a superset of the images needed for any individual deployment.
- All images that Big Bang might need takes 10s of gigabytes of storage to include in a Zarf package.
- The git repositories defined within Big Bang are normally a superset of the git repositories needed for any individual deployment.
- Injecting a `values.yaml` file into the [default deployment structure](https://repo1.dso.mil/big-bang/bigbang/-/blob/master/base/kustomization.yaml) is complicated and the discovery of which images are needed is a function of the values that are provided to the Big Bang chart","## Decision 
To address the complexity of deploying Big Bang with Zarf, we will implement a tailored packaging and deployment strategy with the following key elements:
1. Flux Pre-installation: Ensure that Flux is installed as a prerequisite by including a dedicated step in the Zarf deployment workflow to install Flux and its CRDs before deploying Big Bang.
2. Selective Inclusion of Images: Rather than including all Big Bang images in the Zarf package, implement a mechanism to analyze the specific deployment values (`values.yaml`) provided by the user to determine the subset of images actually required. Only those images will be included in the package to optimize storage footprint.
3. Minimizing Git Repositories: Similarly, the set of git repositories included in the deployment will be minimized based on the specific configuration, avoiding unnecessary repositories that would otherwise bloat the package.
4. Custom Values Injection: Provide tooling within Zarf to inject or merge user-supplied `values.yaml` files into the Big Bang deployment manifests in a way that respects the expected structure and discovery mechanisms of the Big Bang chart.
5. Automation and Documentation: Automate these processes as much as possible within Zarf's packaging workflow and provide clear documentation to users about the assumptions and steps involved.
By taking this approach, we maintain the flexibility of Big Bang deployments while controlling package size and complexity, ensuring efficient and reliable installations with Zarf.","## Decision

Deployments of Big Bang can be managed with a new `bigbang` noun in the zarf.yaml that manages the complexity of the deployment. This capability will take the values provided to the big bang chart, template them during the package phase to identify which [Big Bang packages](https://repo1.dso.mil/big-bang/bigbang/-/blob/master/docs/packages.md) are being configured in the Zarf package. The code then includes only the git repositories and images needed for the configured packages, and does not include the git repositories and images for packages that would not be deployed.

The `bigbang` section will provide the following configurations for managing a big bang deployment:

- `version` - Identifies the particular version of Big Bang to deploy, which corresponds to git tags in the provided `repo`. See versions of Big Bang [here](https://repo1.dso.mil/big-bang/bigbang/-/releases).
- `repo` - Identifies the git repository Big Bang is hosted on. Defaults to https://repo1.dso.mil/big-bang/bigbang.git
- `valuesFiles` - list of local files that get passed to the Big Bang helm chart for deployment.
- `skipFlux` - boolean to determine if the flux installation for Big Bang should be skipped. Only set this to true if flux has been deployed in a different way already in the cluster."
"## Context

Zarf packages are currently only available if built locally or through manual file transfers. This is not a scalable way to distribute packages. We wanted to find a way to distribute and publish packages in a way that is easily consumable for the majority of users. When considering the goal of being able to share packages, security and trust are very important considerations. We wanted our publishing solution and architecture changes to keep in mind signing of packages and the ability to verify the integrity of packages.

We know we are successful when:

1. (Priority) Users can use Zarf to natively publish a Zarf package to an OCI compliant registry
2. (Secondary goal) Package creators can sign Zarf packages to enable package deployers can trust a packages supply chain security","## Decision
We will enhance Zarf to support native publishing and consuming of Zarf packages via OCI-compliant registries. This allows users to push and pull packages in a standardized, scalable manner without manual file transfers.

Key components of this decision:

1. **OCI Registry Integration**: 
   - Implement mechanisms to package Zarf bundles as OCI artifacts.
   - Provide CLI commands for publishing to and retrieving from OCI registries.

2. **Package Signing and Verification**:
   - Integrate cryptographic signing of Zarf packages at publish time.
   - Enable consumers to verify package signatures upon retrieval to ensure supply chain security and package integrity.

3. **User Experience**:
   - Maintain simplicity for users publishing packages, abstracting complexity of OCI interactions.
   - Provide clear documentation on signing and verification processes.

4. **Security Considerations**:
   - Ensure that signing keys and verification processes adhere to best practices.
   - Enable configurable trust policies for deployment scenarios.

By implementing this approach, we will achieve scalable, secure package distribution while supporting user trust through signature verification.","## Decision

We decided that changing the structure of Zarf packages to be an OCI artifact would be the best way to distribute and publish packages as registries are already an integral part of the container ecosystem."
"## Context

Zarf currently supports git servers and container registries within the airgap to host dependencies for applications, and while this works well for most production deployments, it doesn't cater as well to airgap development where you may need artifacts and libraries for various coding languages to compile and develop software.  Zarf's support of `git` is also somewhat lacking in that it only supports flux `GitRepository` objects and does not support more generic use cases where clients try to reach out to upstream `git` hosts in a more native way.","## Decision 
Zarf will be enhanced to better support airgap development scenarios by expanding its artifact hosting capabilities beyond just git servers and container registries. Specifically:
1. Support will be added for hosting and serving artifacts and libraries for various programming languages to facilitate compilation and development within airgapped environments.
2. The existing git support will be improved to handle more generic use cases beyond flux `GitRepository` objects, enabling clients to interact with upstream git hosts in a more native manner.
3. These enhancements will maintain compatibility with existing production deployments while providing improved flexibility for development workflows.
4. Care will be taken to ensure secure and reliable artifact management and distribution within the airgap.
This will enable Zarf to better cater to the needs of developers working in completely isolated environments, making it easier to build and compile software without external connectivity.","## Decision

Since we already had an artifact registry available to us in Gitea, it was decided to utilize that as the default provider for this functionality in addition to matching the external support for `git` and `registry` servers with a new `artifact` server specification on `init`.  From here, to access the configured server we had two main options:

1. Transform any artifact references statically (i.e. swap upstream URLs in build scripts before bringing them into the environment)
2. Transform any artifact references dynamically (i.e. swap upstream URLs in an active proxy that any build scripts could pickup through DNS)

It was decided to go with #2 since this would allow us to support a wider array of build technologies (including those that wrap existing commands like Buck/Bazel/Make) as well as support builds that may be coming from resources not brought in by Zarf.  This allows for more flexibility in how Zarf could transform URLs while allowing these commands to run as they would on the internet side without any modification."
"## Context

Eventually, Zarf needs to become a ""Generally Available"" v1.x.x product that people can rely on for mission-critical operations.  Today, Zarf can be used in these environments; though, it requires someone more involved in the Zarf lifecycle than a normal consumer/user to make that successful due to the regular introduction of breaking changes and the lack of testing in certain areas.","## Decision  
To achieve ""Generally Available"" v1.x.x status for Zarf, we will adopt a rigorous versioning and testing strategy to ensure stability and reliability for mission-critical operations.  
Key points:  
1. Establish a clear semantic versioning policy that communicates backward compatibility and breaking changes transparently to users.  
2. Implement comprehensive automated testing across all critical components, including integration and system tests, to catch regressions early.  
3. Introduce a formal release cycle with milestones, release candidates, and staged rollouts to reduce risk.  
4. Improve documentation to clearly indicate stability guarantees, upgrade paths, and known limitations.  
5. Engage the user and contributor community in validating release candidates and providing feedback on stability and usability.  
6. Strive for backward compatibility in APIs and configuration wherever possible. When breaking changes are necessary, provide tools and migration guides to ease upgrades.  
This disciplined approach will reduce the need for deep involvement by expert maintainers for normal users, facilitating broader adoption of Zarf for mission-critical applications.","## Decision

To make Zarf a Generally Available product we need to focus on overall stability and mechanisms to ensure long-term stability.  ""Stability,"" in this case, is both that of the features we release and of the APIs and schemas we present to Zarf consumers.

To increase this stability, we decided to implement the following:

- [ ] Mechanism/branching strategy to backport patch fixes to older minor releases
- [x] Clear definition of `released`, `beta`, and `alpha` features, including a matrix of their support across OSes
- [ ] Clear definition of when backward compatibility checks are going to be removed with clear messaging to users
- [ ] End to End testing that covers the `released` features outlined in that feature matrix - this should also be done:
  - across operating systems (specifically: Windows, macOS, Linux)
  - across major k8s distros (specifically: K3d, K3s, Minikube, Kind, EKS, AKS, OpenShift)
  - across registry providers (specifically: Docker Distribution, ECR, ACR)
  - across git providers (specifically: Gitea, GitLab)
- [ ] Unit testing that covers our library code (`src/pkg`) for people using Zarf as a library (code coverage metric TBD)
- [ ] Mechanisms and tests to not break compatibility with packages built with older versions of Zarf
- [ ] Mechanisms to notify users when they may need to upgrade the Zarf Agent (or Pepr capability)
- [ ] Mechanisms to ensure users can easily access documentation specific to the version of Zarf they use
- [ ] Mechanisms to ensure a more seamless Zarf install experience (i.e., macOS binary signing, `sudo apk add zarf`, `asdf install zarf X.X.X`)
- [ ] Regularly published/maintained example package(s) for tutorials/quick install
- [ ] Clear definition/strategy for ""what Zarf is"" including clear docs on how to use `released` features

>  **Note**: A [x] checkmark denotes items already addressed in Zarf."
